age,workclass,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year
36,Self-emp-not-inc,9,White,Female,7688,0,40,>50K
35,Private,9,Black,Male,0,0,40,<=50K
60,Private,9,White,Male,0,0,44,>50K
32,Self-emp-not-inc,13,White,Male,0,0,40,<=50K
33,Private,9,White,Female,0,1887,20,>50K
43,Local-gov,14,Black,Female,0,0,35,>50K
32,State-gov,14,White,Male,0,0,50,<=50K
42,Private,14,White,Male,0,0,50,>50K
45,Self-emp-inc,10,White,Male,0,0,30,<=50K
50,State-gov,14,White,Female,0,0,40,<=50K
39,Private,6,White,Male,0,0,45,<=50K
17,Private,6,White,Female,0,0,25,<=50K
35,Private,10,White,Male,2829,0,55,<=50K
43,Private,9,White,Male,0,0,40,<=50K
40,Local-gov,11,Amer-Indian-Eskimo,Female,0,0,40,<=50K
47,Private,9,White,Male,0,0,40,>50K
37,Private,13,White,Male,0,0,40,>50K
48,Self-emp-not-inc,7,White,Male,0,0,50,>50K
41,Self-emp-inc,13,White,Male,7688,0,40,>50K
44,Self-emp-not-inc,8,Asian-Pac-Islander,Male,0,0,60,<=50K
66,Self-emp-not-inc,11,White,Male,0,0,50,<=50K
34,Private,13,White,Male,0,0,50,>50K
24,Private,13,White,Female,0,0,40,<=50K
56,Self-emp-not-inc,10,White,Male,0,0,50,<=50K
19,Private,10,White,Female,0,0,40,<=50K
25,State-gov,10,Black,Male,0,0,40,<=50K
22,Private,12,White,Female,0,0,15,<=50K
20,Private,9,White,Male,0,0,40,<=50K
46,Private,10,White,Male,0,0,44,<=50K
38,State-gov,9,White,Male,0,0,40,<=50K
42,Private,9,Black,Male,0,0,40,<=50K
21,Private,10,White,Male,0,0,10,<=50K
28,Private,4,White,Male,0,0,40,<=50K
54,Self-emp-not-inc,13,White,Male,0,0,65,<=50K
39,Self-emp-not-inc,12,White,Female,0,0,40,>50K
36,State-gov,9,White,Male,0,0,40,<=50K
71,Self-emp-not-inc,10,Black,Male,0,1816,2,<=50K
50,Private,10,White,Male,0,0,50,<=50K
44,Private,13,White,Male,0,0,40,>50K
20,Private,10,White,Male,0,0,40,<=50K
31,Private,13,White,Male,0,0,60,<=50K
41,Local-gov,10,White,Male,0,0,40,>50K
26,Private,13,White,Female,0,0,40,<=50K
19,Private,13,White,Female,0,0,30,<=50K
48,Private,10,White,Male,3103,0,40,>50K
19,Private,9,White,Male,0,0,20,<=50K
42,Private,4,White,Male,0,0,35,<=50K
17,Private,7,Black,Male,0,0,17,<=50K
56,Self-emp-not-inc,4,White,Female,0,0,40,<=50K
27,Private,10,Asian-Pac-Islander,Male,0,1980,40,<=50K
43,Private,10,White,Male,2174,0,45,<=50K
53,Self-emp-not-inc,10,White,Male,0,0,30,<=50K
32,Private,9,White,Male,0,0,40,<=50K
23,Self-emp-not-inc,13,White,Male,0,2231,40,>50K
33,Private,9,White,Male,0,0,30,<=50K
30,Private,12,Black,Female,0,0,20,<=50K
36,Self-emp-not-inc,9,White,Male,0,0,35,<=50K
17,Private,7,White,Male,0,0,20,<=50K
40,Private,9,White,Male,0,0,40,<=50K
32,Self-emp-not-inc,9,White,Male,0,1887,60,>50K
26,Private,10,White,Male,0,0,40,>50K
19,Private,9,White,Male,0,0,50,<=50K
44,Private,9,White,Female,0,1504,45,<=50K
21,Federal-gov,9,White,Male,0,0,36,<=50K
45,Private,10,White,Male,0,0,40,<=50K
25,Private,10,Other,Female,0,0,40,<=50K
51,Private,9,White,Female,0,1590,40,<=50K
17,Private,4,White,Male,0,0,45,<=50K
28,Private,3,White,Male,0,0,40,<=50K
59,Private,14,White,Male,7298,0,55,>50K
42,Private,9,White,Female,0,0,40,<=50K
26,Private,10,White,Female,0,0,24,<=50K
26,Private,12,White,Male,0,0,30,<=50K
24,Private,9,White,Female,0,0,55,<=50K
80,Private,16,White,Male,0,0,30,<=50K
23,Private,10,White,Male,0,0,40,<=50K
62,Local-gov,4,White,Male,2829,0,40,<=50K
43,Private,10,White,Male,0,0,72,>50K
21,State-gov,10,Black,Male,0,0,20,<=50K
30,Private,9,White,Male,0,0,50,<=50K
69,Private,3,White,Male,1797,0,40,<=50K
30,Private,9,White,Male,5013,0,40,<=50K
70,Local-gov,9,White,Female,0,0,12,<=50K
31,Private,13,White,Male,0,0,43,>50K
47,Local-gov,13,Black,Female,0,0,40,<=50K
50,Self-emp-not-inc,9,White,Male,0,0,84,<=50K
21,Private,10,White,Male,0,0,40,<=50K
35,Private,10,Amer-Indian-Eskimo,Male,0,0,40,<=50K
57,Private,13,White,Male,0,0,40,>50K
45,Self-emp-inc,15,White,Male,0,1485,50,>50K
53,Self-emp-inc,10,White,Male,0,0,60,<=50K
31,Private,10,White,Female,0,0,52,<=50K
37,Private,13,White,Male,0,1902,40,>50K
20,Private,9,White,Female,0,0,35,<=50K
26,Private,9,White,Male,2597,0,40,<=50K
36,Private,13,White,Male,0,0,40,>50K
18,Private,7,White,Female,0,0,15,<=50K
38,Private,5,White,Male,0,0,40,<=50K
29,Private,9,White,Female,0,0,40,<=50K
32,Private,9,White,Male,0,0,40,<=50K
42,Private,9,White,Female,0,0,40,<=50K
18,Private,7,White,Male,0,0,18,<=50K
47,Private,5,Black,Male,0,0,56,<=50K
21,Private,9,White,Female,0,0,30,<=50K
44,Self-emp-not-inc,9,White,Male,14344,0,40,>50K
38,Self-emp-inc,15,White,Male,0,0,45,>50K
20,Private,9,White,Male,0,0,40,<=50K
37,Private,10,Black,Female,0,0,48,<=50K
49,State-gov,6,White,Male,0,0,40,<=50K
31,Private,11,White,Female,0,0,40,<=50K
65,Private,9,White,Male,0,0,25,<=50K
47,Local-gov,14,White,Male,0,0,40,<=50K
30,Private,10,White,Male,0,0,40,<=50K
31,Local-gov,9,White,Male,0,0,47,>50K
35,State-gov,9,White,Male,0,0,40,<=50K
63,Private,9,White,Male,0,0,40,<=50K
27,Private,10,White,Male,0,0,50,<=50K
21,Private,9,White,Male,0,0,40,<=50K
26,Private,13,White,Female,0,0,40,<=50K
20,Private,10,White,Female,0,0,40,<=50K
69,Self-emp-inc,13,White,Male,3818,0,30,<=50K
38,Private,13,Other,Male,0,0,84,<=50K
20,Federal-gov,10,Black,Male,0,0,40,<=50K
22,Private,10,White,Male,0,0,35,<=50K
39,Private,13,White,Male,0,0,50,<=50K
58,Self-emp-not-inc,9,White,Male,0,0,72,>50K
62,Local-gov,9,Black,Female,0,0,35,<=50K
25,Private,12,White,Male,2354,0,45,<=50K
39,Private,9,White,Male,0,0,60,>50K
40,Private,10,White,Male,0,0,48,<=50K
47,Private,9,White,Male,0,0,40,>50K
46,Private,9,White,Male,0,0,65,>50K
40,Private,9,Amer-Indian-Eskimo,Male,6849,0,43,<=50K
22,Private,13,White,Female,0,0,35,<=50K
34,Private,9,Asian-Pac-Islander,Male,14084,0,35,>50K
31,Private,11,White,Male,3464,0,38,<=50K
28,Private,13,White,Female,0,0,35,<=50K
59,Private,11,Asian-Pac-Islander,Male,0,0,40,<=50K
72,Private,10,White,Male,3471,0,20,<=50K
51,Private,9,White,Male,0,0,40,>50K
27,Private,13,White,Female,4865,0,36,<=50K
51,Federal-gov,9,White,Male,0,0,40,>50K
39,Private,9,White,Male,0,0,40,<=50K
51,Self-emp-not-inc,10,White,Male,0,0,50,<=50K
35,Federal-gov,10,White,Female,0,0,40,<=50K
24,Private,13,White,Female,0,0,35,<=50K
50,Private,4,White,Male,0,0,40,<=50K
18,Private,7,Amer-Indian-Eskimo,Male,0,0,20,<=50K
29,Private,7,White,Female,0,0,40,<=50K
57,Private,4,White,Female,0,1602,3,<=50K
41,Private,7,White,Male,0,0,55,<=50K
31,Private,9,White,Male,0,0,40,<=50K
60,State-gov,16,White,Male,7688,0,60,>50K
19,Private,8,White,Female,0,0,20,<=50K
48,Private,7,White,Male,0,0,50,<=50K
32,Private,9,White,Female,0,0,35,<=50K
33,State-gov,13,Black,Female,0,0,40,<=50K
51,Private,10,White,Male,0,0,45,>50K
40,Private,16,Asian-Pac-Islander,Male,3103,0,40,>50K
29,Private,13,White,Female,0,0,45,>50K
50,Private,10,White,Male,0,0,40,>50K
50,Private,10,Asian-Pac-Islander,Male,0,0,40,>50K
29,Local-gov,13,White,Male,0,0,60,<=50K
41,Private,13,White,Female,0,0,30,<=50K
29,State-gov,6,Black,Female,0,0,40,<=50K
36,Self-emp-inc,13,White,Female,0,1977,45,>50K
40,Private,13,White,Female,10520,0,40,>50K
42,Local-gov,9,White,Male,0,0,40,<=50K
26,Private,9,White,Female,0,0,40,<=50K
38,Private,9,White,Male,0,0,40,<=50K
26,Private,10,White,Female,0,0,25,<=50K
40,Private,13,White,Female,0,0,40,<=50K
58,Private,16,White,Male,0,0,8,<=50K
42,Private,4,White,Male,0,0,40,<=50K
33,Private,9,White,Male,0,0,40,>50K
49,Local-gov,11,Black,Male,0,0,40,>50K
28,Private,9,White,Female,0,0,40,<=50K
33,Private,8,White,Male,0,0,40,<=50K
18,Private,8,White,Female,0,0,35,<=50K
47,Private,9,White,Male,0,0,40,<=50K
41,Self-emp-inc,9,White,Male,0,0,40,<=50K
33,Private,9,White,Male,0,0,40,<=50K
23,Private,10,White,Male,0,0,10,<=50K
39,Private,13,White,Female,0,0,40,<=50K
42,Self-emp-not-inc,12,Amer-Indian-Eskimo,Male,0,0,35,<=50K
24,Private,7,Black,Male,0,0,35,<=50K
42,Private,9,White,Female,0,0,40,<=50K
24,Private,13,White,Male,0,0,50,<=50K
34,Private,10,White,Male,0,0,44,<=50K
44,Private,2,White,Male,0,0,10,<=50K
58,Self-emp-not-inc,9,White,Male,0,0,70,<=50K
41,Private,9,White,Male,2174,0,40,<=50K
22,Private,12,White,Male,0,0,55,<=50K
63,Self-emp-not-inc,9,White,Male,0,0,32,<=50K
36,Private,9,White,Male,0,0,45,<=50K
34,Private,12,White,Female,0,0,45,<=50K
24,Private,9,Black,Female,0,0,20,<=50K
28,Private,11,White,Male,10520,0,50,>50K
39,Private,12,White,Male,0,0,40,<=50K
40,Private,13,White,Male,0,0,40,<=50K
49,Private,9,White,Male,0,0,40,<=50K
26,Private,13,White,Male,0,0,45,>50K
43,Private,10,White,Female,0,0,40,<=50K
64,Private,6,White,Male,0,0,40,<=50K
55,Private,9,Black,Male,3411,0,40,<=50K
21,Private,9,White,Male,0,0,44,<=50K
26,Private,6,White,Female,0,0,30,<=50K
17,Private,7,White,Male,0,0,20,<=50K
30,Federal-gov,13,White,Male,0,1876,40,<=50K
37,Private,13,White,Female,0,0,40,<=50K
37,Private,9,White,Male,0,1887,50,>50K
29,State-gov,10,White,Female,0,0,40,<=50K
25,Private,13,White,Male,0,0,40,<=50K
53,State-gov,16,White,Male,0,0,40,>50K
42,Private,12,White,Male,0,0,40,>50K
41,Local-gov,13,White,Female,0,0,40,<=50K
46,Self-emp-inc,12,White,Female,0,0,40,<=50K
30,Self-emp-not-inc,9,White,Male,0,0,66,<=50K
24,Private,10,White,Male,0,0,30,<=50K
50,Private,9,White,Male,0,0,40,>50K
55,Private,9,White,Male,0,0,25,<=50K
35,Private,5,Black,Male,0,0,40,<=50K
46,Federal-gov,15,White,Female,0,0,40,>50K
29,Private,9,Asian-Pac-Islander,Male,0,0,25,<=50K
22,Federal-gov,13,White,Male,0,0,8,<=50K
42,Private,12,Black,Male,0,0,40,>50K
44,Private,9,White,Female,0,0,40,<=50K
43,Self-emp-inc,13,Asian-Pac-Islander,Male,0,0,45,<=50K
46,Private,10,White,Male,3103,0,40,>50K
47,Private,16,White,Male,0,0,40,>50K
21,Private,10,White,Male,0,0,40,<=50K
51,Self-emp-inc,14,White,Male,0,0,40,>50K
45,Private,16,White,Male,0,0,50,>50K
54,Self-emp-not-inc,6,White,Male,0,0,65,<=50K
60,Private,11,White,Male,7298,0,40,>50K
55,Private,9,White,Female,0,0,40,<=50K
47,Private,9,White,Female,0,0,38,<=50K
53,Private,5,Black,Male,0,0,40,<=50K
27,Self-emp-not-inc,6,White,Male,0,0,48,<=50K
25,Private,10,White,Male,0,1980,40,<=50K
28,Federal-gov,9,White,Male,0,0,40,<=50K
59,Private,10,White,Male,4064,0,40,<=50K
26,Private,3,White,Male,0,0,40,<=50K
49,Local-gov,13,White,Female,7688,0,30,>50K
25,Private,13,White,Male,0,0,30,<=50K
31,State-gov,1,White,Male,0,0,24,<=50K
32,Private,9,White,Male,0,0,40,<=50K
36,Private,14,White,Male,0,0,60,>50K
47,Private,9,White,Female,0,0,37,<=50K
61,Federal-gov,10,White,Male,0,0,40,<=50K
27,Private,9,White,Male,3908,0,35,<=50K
37,Self-emp-inc,13,White,Male,0,0,80,>50K
17,Private,6,White,Male,0,0,10,<=50K
45,Local-gov,13,White,Male,0,0,40,<=50K
45,Self-emp-inc,13,White,Male,0,0,40,>50K
45,Private,9,White,Male,0,0,45,<=50K
67,Private,4,White,Male,0,0,24,<=50K
32,Private,13,White,Female,0,0,40,<=50K
35,Private,9,White,Male,0,0,40,>50K
55,Self-emp-inc,13,White,Female,0,0,50,<=50K
42,Private,10,White,Male,0,0,45,<=50K
46,Private,3,White,Female,0,2339,45,<=50K
20,Private,10,White,Male,0,0,20,<=50K
18,Private,10,White,Female,0,0,15,<=50K
54,Private,14,White,Male,0,0,60,<=50K
41,State-gov,13,White,Female,0,0,40,<=50K
34,Private,7,White,Male,0,0,40,<=50K
44,Self-emp-not-inc,15,White,Male,0,0,70,>50K
19,Private,9,White,Male,0,0,35,<=50K
41,Private,13,White,Male,0,0,40,<=50K
32,State-gov,15,White,Male,0,0,75,>50K
34,Private,10,White,Male,0,0,42,<=50K
36,Private,13,White,Female,0,1741,40,<=50K
36,Private,13,White,Female,0,0,50,<=50K
39,Private,13,White,Male,0,0,40,<=50K
32,Private,13,Black,Male,0,0,40,>50K
35,Private,9,White,Male,0,0,50,<=50K
48,Private,7,White,Female,0,0,31,<=50K
42,Private,10,White,Male,0,1887,50,>50K
54,Private,16,White,Male,0,1977,50,>50K
31,Private,9,White,Female,0,0,8,<=50K
61,Private,3,White,Female,0,0,45,<=50K
50,Private,9,White,Female,0,0,45,<=50K
36,Private,9,White,Male,3103,0,40,>50K
32,Private,13,White,Male,15024,0,40,>50K
24,Private,13,White,Female,0,0,40,<=50K
34,Private,13,White,Female,0,0,40,<=50K
45,Private,9,White,Male,0,0,50,>50K
27,Private,9,White,Male,0,0,45,<=50K
61,Self-emp-inc,10,White,Male,0,0,40,<=50K
50,Private,9,White,Female,0,0,40,<=50K
35,Private,9,White,Male,0,0,40,<=50K
45,Private,10,White,Male,0,0,40,>50K
24,Private,10,White,Male,0,0,15,<=50K
28,Private,7,White,Male,0,0,40,<=50K
31,Private,10,White,Female,0,0,50,<=50K
54,Self-emp-not-inc,9,White,Male,0,0,15,<=50K
44,Self-emp-not-inc,13,White,Male,0,0,60,<=50K
23,Private,13,White,Female,0,0,50,<=50K
46,Local-gov,9,White,Female,0,0,25,<=50K
34,Private,9,White,Female,0,0,35,<=50K
36,Private,10,White,Female,0,0,45,<=50K
23,Private,9,White,Male,0,0,40,<=50K
24,Private,9,White,Female,0,1762,40,<=50K
43,Self-emp-inc,10,White,Male,0,0,40,<=50K
54,Local-gov,6,White,Male,0,0,45,<=50K
18,Private,9,White,Female,0,0,20,<=50K
42,Self-emp-not-inc,9,White,Male,0,0,50,<=50K
49,Local-gov,9,Black,Male,0,0,40,>50K
44,Local-gov,14,White,Female,4386,0,40,>50K
32,Private,5,Black,Male,0,0,40,<=50K
54,Private,5,White,Male,0,0,40,<=50K
42,Private,14,White,Female,2354,0,16,<=50K
21,Private,7,White,Female,0,0,40,<=50K
28,Private,13,White,Male,0,0,40,<=50K
46,Local-gov,14,White,Male,0,1902,45,>50K
18,Private,10,White,Male,0,0,20,<=50K
36,Private,13,White,Male,0,1485,50,>50K
30,Private,12,Black,Female,0,0,40,<=50K
39,Private,9,White,Male,0,0,40,<=50K
21,Self-emp-not-inc,10,White,Male,0,0,40,<=50K
29,Private,11,White,Female,0,0,35,<=50K
26,Private,9,White,Male,0,0,40,<=50K
44,State-gov,14,White,Male,0,0,40,>50K
39,Private,14,Black,Female,15020,0,60,>50K
39,Local-gov,11,White,Female,0,0,37,<=50K
27,Private,6,White,Male,0,0,40,<=50K
38,Private,9,White,Male,594,0,50,<=50K
29,Private,9,White,Male,0,0,30,<=50K
67,Private,10,Black,Female,0,0,41,<=50K
48,Private,13,White,Female,0,0,56,>50K
30,Private,14,White,Female,0,0,45,<=50K
44,Private,10,White,Male,0,0,38,<=50K
41,Private,9,White,Female,0,0,40,<=50K
29,Private,14,White,Male,7298,0,40,>50K
48,Private,9,White,Female,0,0,40,<=50K
21,Private,10,White,Female,0,0,16,<=50K
24,Private,9,White,Female,0,0,45,>50K
47,Local-gov,13,White,Male,0,0,40,<=50K
23,Private,9,White,Male,0,0,35,<=50K
33,Private,13,White,Male,0,0,45,<=50K
23,Private,9,White,Male,0,1590,48,<=50K
21,Private,10,White,Male,0,0,32,<=50K
24,Private,13,White,Female,0,0,40,<=50K
73,Private,9,White,Male,3471,0,40,<=50K
26,Private,9,White,Female,0,0,40,<=50K
46,Private,9,White,Male,0,1887,40,>50K
58,Private,14,White,Male,0,0,20,<=50K
44,Self-emp-inc,10,White,Male,0,2258,60,<=50K
20,Private,10,White,Male,0,0,30,<=50K
44,Private,6,White,Female,0,0,40,<=50K
25,Private,12,White,Female,0,0,40,<=50K
42,Private,9,White,Male,0,0,40,<=50K
24,Private,10,White,Male,0,0,24,<=50K
38,Self-emp-not-inc,14,Black,Male,99999,0,60,>50K
37,Private,9,White,Male,0,0,70,<=50K
56,Private,10,White,Male,0,0,40,>50K
31,Private,9,Black,Female,0,0,40,<=50K
52,Federal-gov,12,White,Male,7298,0,40,>50K
29,State-gov,12,Black,Male,0,0,40,>50K
33,Private,10,White,Male,0,0,40,<=50K
50,Local-gov,13,White,Male,0,0,40,>50K
48,Private,13,Asian-Pac-Islander,Female,0,0,36,>50K
38,Private,10,White,Female,5721,0,44,<=50K
43,Local-gov,14,White,Male,0,0,40,>50K
32,Private,10,Black,Female,0,0,40,<=50K
44,Private,10,White,Male,0,0,40,>50K
21,State-gov,10,White,Female,0,0,35,<=50K
24,Private,7,White,Male,0,0,65,<=50K
42,Local-gov,13,White,Female,99999,0,40,>50K
42,Self-emp-not-inc,10,White,Male,0,0,55,>50K
34,Private,10,White,Male,0,0,40,>50K
34,Private,9,White,Male,0,0,40,<=50K
69,Private,9,White,Female,1848,0,40,<=50K
24,Private,9,White,Male,0,0,40,<=50K
26,Private,13,White,Male,0,0,40,<=50K
23,Private,11,White,Female,0,0,40,<=50K
38,Private,10,Black,Male,0,0,40,<=50K
40,Private,9,White,Male,0,0,40,>50K
44,Private,9,White,Male,0,0,30,<=50K
24,Private,9,White,Male,0,0,30,<=50K
41,Self-emp-inc,10,White,Female,0,0,40,<=50K
34,Private,9,White,Male,0,0,40,<=50K
26,Private,9,White,Male,0,0,40,<=50K
48,Private,10,White,Male,0,0,45,>50K
49,Private,10,White,Male,0,0,40,<=50K
61,Self-emp-not-inc,13,White,Male,0,0,20,>50K
19,Private,9,White,Male,0,0,40,<=50K
34,Private,9,White,Male,6849,0,55,<=50K
47,Private,9,White,Male,0,0,40,>50K
29,Private,10,White,Female,0,0,24,<=50K
31,Private,9,Asian-Pac-Islander,Female,0,0,40,<=50K
42,Private,10,White,Male,0,0,40,<=50K
67,Self-emp-inc,8,White,Male,0,0,20,<=50K
49,Private,9,Black,Male,0,0,40,<=50K
55,State-gov,16,Asian-Pac-Islander,Male,0,0,40,>50K
45,Private,13,White,Male,15024,0,40,>50K
47,Local-gov,14,White,Male,0,0,60,>50K
19,Private,10,White,Female,0,0,35,<=50K
57,Private,2,White,Male,0,0,22,<=50K
61,Private,10,White,Male,7688,0,40,>50K
21,Private,10,White,Male,0,0,40,<=50K
40,Private,10,White,Male,0,0,40,<=50K
37,Self-emp-not-inc,9,White,Male,0,0,30,<=50K
19,Private,10,White,Male,0,0,25,<=50K
31,Private,12,White,Male,0,0,55,<=50K
26,Private,9,White,Male,0,0,40,<=50K
40,Private,9,White,Male,0,0,40,<=50K
31,Private,10,White,Female,0,0,48,<=50K
67,State-gov,16,Black,Male,0,0,12,<=50K
32,Private,9,White,Male,0,0,40,<=50K
31,Private,13,White,Male,0,0,40,<=50K
38,Private,6,White,Female,0,0,40,<=50K
61,Private,9,White,Male,0,0,55,<=50K
52,Self-emp-inc,9,Asian-Pac-Islander,Male,0,0,40,>50K
30,Private,13,White,Female,0,0,50,<=50K
34,Private,16,White,Male,0,0,60,>50K
51,Federal-gov,12,Black,Male,0,0,40,<=50K
36,Private,10,White,Male,0,0,40,<=50K
31,Private,7,White,Male,0,0,65,<=50K
53,Private,10,White,Male,0,1887,45,>50K
73,Private,9,White,Male,0,0,50,<=50K
45,Self-emp-not-inc,9,Asian-Pac-Islander,Male,0,0,50,>50K
37,Local-gov,9,White,Female,0,0,40,<=50K
42,Local-gov,14,White,Male,0,0,35,>50K
34,Private,16,White,Male,0,0,50,>50K
34,State-gov,9,White,Male,0,0,40,>50K
46,Private,10,Black,Male,0,0,60,>50K
44,Self-emp-inc,13,White,Male,99999,0,45,>50K
44,Local-gov,11,Asian-Pac-Islander,Male,0,0,40,<=50K
21,Private,9,White,Female,0,0,40,<=50K
25,Private,7,White,Male,0,0,40,<=50K
22,Private,6,White,Male,0,0,40,<=50K
52,Private,9,White,Female,0,0,40,<=50K
41,Private,13,White,Male,7688,0,55,>50K
23,Private,10,White,Male,0,0,40,<=50K
33,Private,13,White,Male,0,0,60,>50K
49,Self-emp-inc,14,White,Male,0,0,70,>50K
42,Private,9,White,Male,0,0,40,<=50K
45,Private,10,White,Male,0,0,40,>50K
25,Private,9,White,Male,0,0,40,<=50K
41,Private,10,White,Male,0,0,65,>50K
51,Private,9,White,Female,0,0,40,<=50K
18,Private,7,White,Male,0,0,12,<=50K
19,State-gov,10,White,Female,0,0,15,<=50K
38,Private,9,White,Female,0,0,25,<=50K
64,Private,9,White,Male,0,0,45,<=50K
31,Private,9,White,Male,0,0,50,<=50K
40,State-gov,14,White,Female,0,0,35,<=50K
66,Private,12,White,Male,5556,0,40,>50K
33,Private,9,Other,Female,0,0,40,<=50K
49,Self-emp-inc,16,Black,Male,0,0,60,>50K
26,Private,9,White,Female,0,0,40,<=50K
43,State-gov,9,White,Male,0,0,40,<=50K
53,Private,9,White,Male,0,0,40,>50K
52,Private,11,White,Male,0,0,40,>50K
35,Private,12,White,Male,0,0,40,<=50K
18,Private,6,White,Female,0,0,28,<=50K
51,Private,9,White,Male,0,1876,40,<=50K
17,Private,5,Black,Male,0,0,26,<=50K
30,Private,9,White,Male,0,0,60,<=50K
52,Private,9,White,Female,0,0,40,<=50K
51,Local-gov,14,White,Female,0,0,40,<=50K
40,Self-emp-not-inc,13,White,Male,7298,0,50,>50K
53,Private,9,White,Female,0,0,40,<=50K
25,Private,13,White,Male,0,0,55,<=50K
34,Private,10,White,Male,0,0,35,<=50K
42,Private,9,White,Female,0,0,35,<=50K
30,Private,11,White,Female,0,0,40,<=50K
35,Self-emp-not-inc,9,White,Male,0,0,50,<=50K
30,Local-gov,13,White,Female,0,0,40,<=50K
48,State-gov,10,White,Male,0,1902,40,>50K
48,Local-gov,13,White,Female,0,0,35,<=50K
23,Private,9,White,Male,0,0,40,<=50K
56,Private,9,White,Male,0,0,40,<=50K
32,Private,9,Black,Male,0,0,40,<=50K
61,Private,3,Asian-Pac-Islander,Male,7298,0,40,>50K
26,Private,10,White,Male,0,0,40,<=50K
26,Private,9,Black,Male,0,0,40,<=50K
49,Private,10,White,Female,0,0,40,<=50K
49,Private,14,White,Male,15024,0,50,>50K
48,Private,13,White,Female,0,0,44,<=50K
30,Private,10,White,Male,0,0,52,<=50K
45,Private,13,Asian-Pac-Islander,Male,0,0,40,>50K
20,Private,11,White,Female,0,0,25,<=50K
37,Private,9,White,Female,3887,0,40,<=50K
20,Private,10,White,Male,0,0,30,<=50K
24,Private,10,Black,Female,0,0,25,<=50K
27,Private,9,White,Male,0,0,30,<=50K
52,Private,4,White,Female,0,0,40,<=50K
18,Private,6,White,Female,0,0,35,<=50K
36,Private,2,White,Female,0,0,20,<=50K
42,Private,4,Black,Male,0,2205,40,<=50K
34,Private,9,White,Female,0,0,40,<=50K
34,Private,10,White,Female,0,2057,40,<=50K
37,Private,10,White,Male,0,0,40,>50K
36,Local-gov,9,White,Male,0,0,40,<=50K
50,Federal-gov,6,White,Male,0,0,56,<=50K
70,Local-gov,10,White,Female,0,0,17,<=50K
34,Private,9,White,Female,0,0,35,<=50K
35,Self-emp-not-inc,10,White,Male,0,0,50,<=50K
31,Private,9,Black,Male,0,0,40,<=50K
46,Private,2,White,Female,0,0,40,<=50K
30,Private,13,White,Female,0,0,40,<=50K
40,Private,10,White,Male,0,0,40,>50K
32,Private,12,White,Male,0,0,45,>50K
18,Local-gov,7,White,Male,0,0,10,<=50K
30,Private,10,Black,Female,0,0,40,<=50K
44,Private,9,Asian-Pac-Islander,Female,0,0,40,<=50K
24,State-gov,14,Asian-Pac-Islander,Male,0,0,20,<=50K
34,State-gov,14,White,Male,7688,0,38,>50K
34,Federal-gov,13,White,Male,0,1902,48,>50K
74,State-gov,10,White,Male,0,0,16,<=50K
24,Private,9,White,Male,0,0,40,<=50K
30,Private,5,White,Male,0,0,37,<=50K
40,Private,10,White,Female,0,0,40,<=50K
42,State-gov,10,White,Male,0,0,40,<=50K
30,Private,7,White,Male,0,0,45,<=50K
45,Private,9,White,Male,0,0,60,<=50K
38,Private,9,Black,Male,0,0,40,<=50K
53,State-gov,16,White,Male,0,0,50,>50K
51,Self-emp-not-inc,9,White,Male,0,0,70,<=50K
43,Local-gov,10,White,Female,0,0,12,<=50K
59,Private,10,White,Male,0,0,40,<=50K
33,Self-emp-inc,16,White,Male,0,0,40,>50K
35,Private,9,White,Female,0,0,50,<=50K
29,Private,9,White,Female,0,0,40,>50K
60,Self-emp-not-inc,9,Amer-Indian-Eskimo,Male,0,0,50,<=50K
25,Private,10,White,Female,0,0,25,<=50K
58,Local-gov,13,White,Female,0,0,37,<=50K
55,Private,9,Black,Female,2407,0,35,<=50K
39,Self-emp-not-inc,13,Asian-Pac-Islander,Male,0,0,50,<=50K
47,Local-gov,13,White,Male,0,0,50,<=50K
36,Private,9,White,Female,0,0,47,<=50K
50,Private,9,White,Female,0,0,38,<=50K
66,Private,7,White,Male,0,0,26,<=50K
27,Self-emp-not-inc,10,White,Male,0,0,30,<=50K
28,Private,9,White,Male,0,0,40,<=50K
42,Self-emp-inc,9,White,Male,0,1977,60,>50K
20,Private,9,White,Male,0,0,40,<=50K
40,Private,9,White,Male,0,0,63,<=50K
20,Local-gov,10,Asian-Pac-Islander,Female,0,0,20,<=50K
64,Private,12,White,Female,0,0,30,<=50K
62,Private,13,White,Male,3103,0,40,>50K
24,Private,9,White,Female,0,0,30,<=50K
23,Private,10,White,Female,0,0,40,<=50K
18,State-gov,9,White,Male,0,0,40,<=50K
18,Private,9,White,Male,0,0,22,<=50K
66,Self-emp-not-inc,9,White,Male,0,0,20,<=50K
67,Private,9,White,Female,0,0,32,<=50K
28,Private,9,White,Female,0,0,35,<=50K
48,Private,9,White,Male,0,0,44,<=50K
24,Private,9,White,Female,0,0,40,<=50K
27,Private,14,White,Female,0,0,25,<=50K
28,Private,7,White,Female,0,0,40,<=50K
