Unnamed: 0,sex,age,race,priors_count,is_recid,c_charge_degree=F,c_charge_degree=M
974,Male,32,Native American&more,8,neg,1,0
6587,Male,23,Native American&more,0,neg,1,0
3573,Female,32,Native American&more,4,pos,1,0
4229,Female,36,Native American&more,0,pos,0,1
6744,Male,36,Native American&more,0,neg,1,0
2008,Male,51,African-American,0,pos,0,1
2988,Female,25,African-American,0,neg,1,0
4958,Male,37,African-American,0,pos,1,0
5073,Female,23,African-American,3,neg,1,0
5551,Male,37,African-American,3,pos,0,1
4258,Female,27,Native American&more,3,pos,1,0
0,Male,69,Native American&more,0,pos,1,0
4377,Male,22,African-American,1,neg,1,0
6269,Male,22,Native American&more,1,pos,1,0
4631,Male,61,African-American,29,neg,1,0
4398,Male,30,Native American&more,1,pos,1,0
3979,Male,42,Native American&more,0,pos,1,0
2406,Male,35,African-American,4,pos,0,1
4591,Male,25,Native American&more,2,pos,1,0
2289,Male,28,African-American,4,neg,1,0
6827,Female,61,Native American&more,15,pos,1,0
6643,Male,31,Native American&more,2,neg,0,1
6945,Male,21,Native American&more,3,neg,1,0
5128,Male,37,African-American,2,neg,1,0
6844,Male,34,Native American&more,17,neg,1,0
314,Male,27,African-American,0,pos,0,1
2667,Female,55,Native American&more,0,pos,0,1
6469,Male,29,African-American,1,neg,0,1
4022,Male,32,African-American,9,pos,1,0
4187,Male,24,African-American,2,neg,0,1
4298,Female,26,African-American,0,pos,1,0
283,Female,25,Native American&more,0,pos,1,0
1989,Male,30,African-American,14,neg,1,0
5792,Male,54,African-American,13,pos,1,0
6517,Male,24,African-American,15,neg,1,0
1744,Female,40,African-American,0,pos,1,0
6921,Male,20,Native American&more,1,neg,1,0
3610,Male,45,African-American,1,pos,0,1
6101,Male,37,Native American&more,3,pos,0,1
5031,Female,47,Native American&more,28,neg,1,0
2003,Male,56,African-American,1,pos,1,0
1593,Female,46,African-American,1,pos,0,1
6426,Male,34,African-American,0,pos,1,0
671,Female,31,African-American,0,pos,0,1
5527,Female,31,Native American&more,2,neg,1,0
4794,Male,50,Native American&more,0,pos,0,1
6245,Male,26,Native American&more,5,neg,1,0
4035,Male,29,African-American,0,pos,0,1
7157,Male,26,Native American&more,3,neg,0,1
3872,Male,40,African-American,13,pos,1,0
7088,Male,54,African-American,10,neg,1,0
4007,Female,23,Native American&more,0,pos,1,0
4456,Female,38,Native American&more,1,pos,0,1
324,Male,20,African-American,0,neg,1,0
5263,Female,20,Native American&more,0,neg,1,0
2975,Male,30,Native American&more,3,pos,1,0
1326,Male,33,Native American&more,0,pos,0,1
6752,Male,56,Native American&more,0,pos,0,1
2182,Female,30,Native American&more,0,neg,0,1
156,Male,29,Native American&more,1,pos,1,0
197,Male,34,African-American,2,neg,0,1
4486,Male,43,Native American&more,0,neg,1,0
6652,Male,26,African-American,13,neg,0,1
5388,Female,21,African-American,1,neg,1,0
3847,Male,33,African-American,14,neg,1,0
1332,Male,43,Native American&more,2,pos,1,0
5326,Male,40,African-American,1,pos,1,0
6968,Male,25,Native American&more,0,neg,0,1
3001,Male,57,Native American&more,10,neg,1,0
1254,Male,35,African-American,4,neg,1,0
2091,Male,37,African-American,4,pos,1,0
2954,Female,26,African-American,3,neg,1,0
665,Male,21,African-American,0,pos,1,0
3996,Male,26,Native American&more,2,neg,1,0
2866,Male,28,African-American,6,neg,1,0
68,Male,33,Native American&more,0,pos,0,1
5042,Female,28,Native American&more,0,pos,0,1
143,Female,43,Native American&more,0,pos,0,1
1643,Male,37,Native American&more,2,pos,0,1
2150,Male,37,African-American,8,neg,0,1
5620,Male,45,Native American&more,0,neg,1,0
6195,Female,25,Native American&more,0,pos,1,0
3445,Male,50,Native American&more,2,pos,1,0
4583,Male,45,African-American,12,neg,0,1
3718,Male,63,Native American&more,10,neg,1,0
6135,Male,20,Native American&more,4,pos,1,0
6213,Male,52,Native American&more,1,pos,1,0
150,Female,20,African-American,0,pos,1,0
4853,Male,42,African-American,17,neg,1,0
4378,Female,26,Native American&more,4,neg,0,1
3201,Male,53,Native American&more,3,pos,0,1
653,Male,27,African-American,13,neg,1,0
5468,Female,36,African-American,13,neg,1,0
5542,Male,40,Native American&more,6,pos,1,0
2245,Male,27,African-American,7,neg,1,0
524,Male,20,African-American,0,neg,1,0
545,Male,46,Native American&more,2,neg,1,0
3448,Male,42,Native American&more,0,pos,1,0
1880,Male,25,African-American,2,pos,1,0
6624,Male,25,African-American,3,neg,1,0
558,Male,50,African-American,3,pos,0,1
2494,Male,44,African-American,7,neg,1,0
2133,Male,27,African-American,0,pos,0,1
5062,Male,29,African-American,0,pos,1,0
3219,Male,50,Native American&more,0,neg,1,0
6711,Male,22,African-American,1,pos,1,0
2617,Male,34,African-American,0,neg,1,0
236,Male,28,Native American&more,1,pos,1,0
2747,Male,30,African-American,9,neg,1,0
1782,Male,51,African-American,3,pos,1,0
2699,Male,39,Native American&more,2,pos,0,1
5622,Female,42,Native American&more,0,pos,0,1
6550,Female,23,African-American,0,neg,0,1
2442,Female,64,Native American&more,1,pos,1,0
5627,Male,45,African-American,1,pos,0,1
6809,Female,24,African-American,1,neg,1,0
3971,Male,33,Native American&more,0,neg,1,0
1341,Male,33,African-American,1,neg,1,0
6021,Male,48,Native American&more,6,pos,1,0
3755,Male,24,African-American,0,pos,1,0
6680,Male,21,African-American,1,pos,0,1
2606,Male,25,Native American&more,0,pos,0,1
510,Male,48,Native American&more,12,pos,1,0
6989,Male,32,African-American,6,neg,1,0
1453,Female,21,Native American&more,1,pos,1,0
2774,Male,39,African-American,2,pos,0,1
3091,Male,56,African-American,6,pos,1,0
1877,Male,31,African-American,19,neg,1,0
3715,Male,32,African-American,10,neg,1,0
2398,Male,56,Native American&more,0,pos,0,1
659,Male,23,Native American&more,2,neg,0,1
6414,Male,55,African-American,12,pos,1,0
3817,Male,23,African-American,2,neg,0,1
1465,Female,56,Native American&more,1,pos,1,0
3352,Male,27,Native American&more,18,neg,1,0
667,Male,30,Native American&more,4,neg,0,1
5712,Male,31,African-American,0,neg,0,1
7083,Male,22,African-American,8,neg,1,0
5149,Male,36,Native American&more,0,pos,0,1
6285,Male,20,African-American,2,neg,1,0
4608,Male,26,African-American,0,pos,1,0
6437,Male,49,Native American&more,10,neg,1,0
2746,Male,26,African-American,9,neg,0,1
2134,Male,25,Native American&more,5,neg,0,1
2514,Female,26,African-American,0,pos,0,1
6000,Male,31,African-American,12,neg,0,1
1763,Male,22,Native American&more,2,pos,1,0
2516,Male,63,African-American,1,pos,1,0
3922,Female,44,Native American&more,1,neg,0,1
321,Female,51,Native American&more,0,pos,0,1
1342,Male,59,African-American,1,pos,1,0
4930,Male,33,African-American,0,pos,1,0
5074,Male,24,Native American&more,0,pos,1,0
2533,Male,38,Native American&more,2,neg,1,0
1258,Female,39,African-American,22,neg,1,0
1299,Male,47,African-American,7,neg,1,0
5983,Female,51,Native American&more,7,pos,1,0
6279,Male,33,African-American,3,pos,1,0
3457,Male,32,Native American&more,0,pos,0,1
2469,Male,26,African-American,20,neg,1,0
577,Male,50,Native American&more,5,neg,1,0
2721,Male,23,African-American,5,neg,1,0
5651,Male,44,Native American&more,4,pos,1,0
2230,Male,46,African-American,3,neg,0,1
533,Male,21,Native American&more,0,neg,1,0
866,Male,31,African-American,25,neg,0,1
2277,Male,24,Native American&more,1,neg,1,0
315,Male,44,Native American&more,0,neg,0,1
1681,Female,30,Native American&more,2,neg,1,0
3332,Male,55,Native American&more,0,pos,0,1
5090,Male,53,Native American&more,8,neg,0,1
1813,Male,42,African-American,7,pos,0,1
2395,Male,55,African-American,1,pos,1,0
5016,Male,21,African-American,4,pos,1,0
3461,Female,32,African-American,11,pos,1,0
3376,Male,29,Native American&more,8,pos,0,1
823,Male,43,Native American&more,0,pos,0,1
4034,Male,26,African-American,0,pos,0,1
3248,Male,48,Native American&more,0,pos,0,1
6742,Male,27,African-American,6,neg,1,0
6955,Female,25,African-American,1,pos,1,0
6821,Male,55,Native American&more,2,pos,0,1
1288,Male,44,African-American,2,pos,1,0
2830,Male,23,African-American,0,neg,1,0
5661,Male,30,African-American,14,neg,1,0
2655,Male,23,Native American&more,4,neg,1,0
6356,Male,20,African-American,0,pos,1,0
3433,Male,21,Native American&more,1,pos,1,0
6703,Male,34,Native American&more,0,pos,1,0
5318,Male,19,African-American,3,neg,1,0
4417,Male,47,African-American,0,neg,1,0
1184,Female,32,African-American,6,neg,1,0
2172,Male,22,African-American,0,neg,1,0
3466,Male,27,African-American,0,neg,1,0
5084,Male,34,African-American,2,neg,1,0
2760,Male,36,African-American,10,neg,1,0
4889,Male,50,Native American&more,0,pos,1,0
3897,Male,24,Native American&more,0,pos,0,1
4160,Female,61,Native American&more,8,neg,1,0
4312,Male,77,Native American&more,3,pos,1,0
6814,Male,26,Native American&more,7,pos,0,1
883,Male,38,Native American&more,25,neg,0,1
3264,Male,42,African-American,9,neg,1,0
5188,Male,67,African-American,8,pos,1,0
272,Female,23,African-American,0,neg,1,0
2308,Male,40,Native American&more,4,pos,0,1
1889,Male,36,Native American&more,0,pos,0,1
268,Female,37,African-American,2,pos,1,0
98,Female,44,Native American&more,0,pos,0,1
2210,Female,40,Native American&more,0,pos,1,0
1265,Male,26,Native American&more,0,neg,0,1
5374,Male,21,African-American,0,pos,1,0
2156,Male,29,African-American,3,neg,1,0
820,Male,29,African-American,16,pos,1,0
6617,Male,46,Native American&more,0,neg,1,0
392,Female,52,Native American&more,0,pos,0,1
75,Male,40,African-American,2,pos,1,0
6937,Male,36,African-American,11,neg,1,0
3965,Male,49,African-American,13,pos,1,0
4784,Male,57,Native American&more,0,pos,0,1
3607,Female,43,Native American&more,0,pos,0,1
22,Male,27,Native American&more,0,neg,0,1
3452,Male,21,Native American&more,0,neg,1,0
5032,Female,51,Native American&more,0,pos,1,0
4353,Male,20,African-American,2,neg,1,0
4941,Female,32,Native American&more,0,pos,1,0
704,Female,60,Native American&more,9,neg,1,0
1231,Female,42,African-American,0,neg,0,1
6506,Male,34,Native American&more,1,pos,0,1
4821,Male,25,African-American,2,neg,1,0
6926,Female,26,Native American&more,1,pos,0,1
7037,Male,22,African-American,1,neg,0,1
2916,Male,26,African-American,6,neg,1,0
4082,Male,38,Native American&more,2,pos,0,1
5075,Male,77,African-American,0,pos,0,1
4765,Female,57,Native American&more,0,pos,0,1
4473,Male,62,African-American,22,neg,1,0
2313,Male,53,Native American&more,1,pos,1,0
4663,Female,29,African-American,5,neg,1,0
4695,Male,30,Native American&more,2,pos,1,0
3437,Male,55,Native American&more,3,pos,0,1
4395,Male,23,African-American,1,pos,1,0
6825,Male,45,African-American,38,neg,1,0
28,Female,36,Native American&more,3,pos,1,0
3373,Female,41,Native American&more,0,pos,1,0
320,Male,20,African-American,0,neg,1,0
1805,Male,26,African-American,9,neg,1,0
220,Male,51,Native American&more,0,pos,0,1
3132,Male,40,African-American,15,pos,1,0
6569,Male,27,Native American&more,0,pos,1,0
4382,Male,36,Native American&more,1,neg,1,0
1239,Male,27,African-American,0,neg,0,1
4841,Female,43,African-American,0,pos,1,0
6476,Male,31,African-American,3,neg,1,0
3053,Female,32,Native American&more,0,pos,1,0
4960,Male,31,Native American&more,1,neg,1,0
6,Male,41,Native American&more,14,neg,1,0
6107,Female,50,Native American&more,3,neg,1,0
2136,Male,37,African-American,26,neg,1,0
2973,Female,44,Native American&more,1,pos,1,0
448,Male,38,African-American,5,pos,1,0
3115,Male,39,African-American,1,neg,1,0
1623,Male,50,Native American&more,0,pos,0,1
3763,Male,49,Native American&more,0,pos,0,1
5674,Male,27,Native American&more,1,pos,1,0
5741,Male,52,Native American&more,0,neg,1,0
5115,Male,26,African-American,8,neg,1,0
1120,Female,40,Native American&more,0,pos,0,1
7027,Male,36,African-American,14,neg,1,0
1788,Male,43,Native American&more,4,pos,0,1
4408,Male,34,Native American&more,3,pos,0,1
6871,Female,33,Native American&more,5,neg,1,0
2630,Male,21,African-American,1,pos,1,0
3735,Female,26,Native American&more,4,neg,1,0
4186,Male,45,African-American,5,pos,1,0
6513,Male,30,Native American&more,11,neg,0,1
6523,Male,43,Native American&more,0,neg,1,0
5162,Male,37,African-American,2,pos,1,0
2832,Male,42,African-American,1,neg,0,1
3024,Male,21,African-American,2,pos,1,0
6161,Male,53,Native American&more,1,neg,0,1
601,Male,22,African-American,11,neg,1,0
6079,Male,28,Native American&more,1,neg,1,0
2160,Male,40,African-American,3,pos,1,0
3420,Male,25,African-American,0,neg,1,0
3725,Male,33,Native American&more,1,neg,1,0
6638,Female,20,Native American&more,0,neg,0,1
1622,Male,30,African-American,0,pos,0,1
6725,Male,54,Native American&more,3,neg,1,0
6132,Male,21,Native American&more,2,pos,1,0
2221,Female,29,African-American,9,neg,0,1
6237,Male,33,Native American&more,6,neg,1,0
4874,Male,24,African-American,0,pos,1,0
2858,Male,37,Native American&more,1,neg,0,1
1686,Male,48,African-American,14,neg,1,0
1274,Male,53,Native American&more,4,pos,1,0
6933,Male,22,African-American,0,neg,1,0
6225,Male,32,Native American&more,2,pos,1,0
538,Male,42,African-American,14,neg,1,0
1159,Male,21,African-American,0,neg,1,0
6981,Male,30,Native American&more,1,neg,0,1
1797,Male,69,Native American&more,6,neg,1,0
1736,Male,23,Native American&more,0,pos,0,1
1547,Male,46,African-American,0,pos,1,0
3041,Male,69,Native American&more,0,pos,0,1
1331,Male,31,Native American&more,0,neg,1,0
3281,Male,41,African-American,0,pos,1,0
4891,Female,31,African-American,0,pos,1,0
3940,Male,34,Native American&more,8,pos,1,0
946,Male,23,Native American&more,0,pos,0,1
6808,Female,38,Native American&more,0,pos,0,1
6673,Female,44,Native American&more,1,pos,0,1
3931,Male,51,Native American&more,1,pos,0,1
5485,Female,21,African-American,0,pos,1,0
6009,Female,20,Native American&more,0,neg,1,0
3717,Female,23,Native American&more,0,pos,0,1
5365,Male,21,Native American&more,0,neg,0,1
6791,Male,28,Native American&more,3,neg,1,0
1346,Male,36,Native American&more,6,pos,1,0
5158,Male,29,Native American&more,8,neg,1,0
3194,Male,59,African-American,3,neg,1,0
1634,Male,52,Native American&more,2,pos,1,0
5604,Male,24,African-American,5,pos,1,0
3476,Female,22,Native American&more,2,neg,0,1
5952,Male,26,Native American&more,2,pos,1,0
2724,Male,41,Native American&more,1,neg,1,0
5941,Male,36,Native American&more,10,neg,0,1
3657,Male,43,African-American,4,neg,1,0
2397,Female,26,African-American,0,pos,0,1
5152,Female,21,Native American&more,0,pos,1,0
1061,Female,49,Native American&more,4,pos,1,0
10,Male,27,Native American&more,0,pos,1,0
6466,Male,27,Native American&more,1,pos,1,0
1305,Male,49,Native American&more,12,pos,0,1
3119,Female,22,African-American,2,pos,1,0
3094,Male,29,Native American&more,0,pos,0,1
4939,Male,36,African-American,7,neg,1,0
4594,Male,35,African-American,7,pos,1,0
1905,Male,58,African-American,1,pos,1,0
4973,Male,31,African-American,0,pos,1,0
1965,Female,25,Native American&more,0,pos,1,0
6970,Male,27,African-American,5,neg,0,1
6068,Male,26,Native American&more,0,neg,1,0
2540,Male,26,African-American,0,pos,0,1
1963,Male,44,African-American,9,pos,1,0
3898,Male,40,Native American&more,2,pos,0,1
15,Male,31,African-American,7,neg,1,0
2173,Male,30,African-American,4,neg,0,1
2288,Male,47,African-American,22,neg,1,0
4439,Male,27,African-American,9,neg,1,0
6553,Male,20,Native American&more,0,pos,0,1
4288,Male,38,Native American&more,2,pos,1,0
5599,Male,45,Native American&more,0,pos,1,0
2542,Male,21,Native American&more,1,pos,1,0
2550,Male,37,Native American&more,11,pos,1,0
5900,Male,55,African-American,1,pos,1,0
2164,Male,31,Native American&more,1,pos,0,1
472,Male,23,Native American&more,1,neg,0,1
3028,Male,27,Native American&more,5,pos,1,0
6843,Male,27,Native American&more,2,neg,0,1
5610,Female,46,Native American&more,1,pos,1,0
7136,Male,58,Native American&more,8,pos,0,1
4692,Female,40,African-American,2,pos,0,1
575,Male,64,Native American&more,1,pos,1,0
4396,Female,38,African-American,0,pos,0,1
5715,Male,24,Native American&more,0,pos,1,0
5323,Male,34,African-American,4,pos,0,1
4125,Female,44,African-American,0,pos,0,1
539,Male,24,Native American&more,9,neg,0,1
6798,Male,32,African-American,4,neg,1,0
5101,Male,27,Native American&more,1,neg,0,1
5477,Male,57,Native American&more,3,pos,0,1
5882,Male,64,Native American&more,1,pos,0,1
4715,Male,21,African-American,1,pos,1,0
4054,Male,27,Native American&more,5,pos,0,1
1919,Male,30,African-American,18,pos,0,1
5033,Male,36,Native American&more,1,pos,0,1
7127,Female,36,Native American&more,1,pos,0,1
2034,Female,32,Native American&more,0,pos,0,1
4592,Male,28,Native American&more,2,pos,1,0
901,Female,42,Native American&more,0,pos,0,1
3917,Male,22,African-American,1,pos,1,0
2967,Male,29,Native American&more,0,neg,1,0
4348,Male,33,African-American,21,neg,0,1
4095,Male,51,African-American,3,pos,1,0
276,Male,27,Native American&more,0,neg,1,0
1683,Male,35,Native American&more,3,neg,0,1
217,Male,28,Native American&more,0,pos,0,1
3521,Female,37,Native American&more,1,pos,1,0
2346,Male,24,African-American,2,neg,1,0
479,Male,34,Native American&more,4,neg,1,0
527,Male,23,Native American&more,0,pos,0,1
2458,Male,23,African-American,1,pos,1,0
1947,Male,30,African-American,1,pos,0,1
4318,Male,21,African-American,1,neg,1,0
6359,Male,37,African-American,6,neg,1,0
5584,Female,20,Native American&more,1,pos,0,1
3776,Female,33,Native American&more,0,neg,0,1
6962,Male,39,Native American&more,0,pos,0,1
822,Female,37,Native American&more,0,neg,0,1
4577,Male,22,African-American,0,pos,1,0
3363,Male,29,African-American,5,neg,1,0
7202,Male,26,Native American&more,0,pos,1,0
6041,Male,29,Native American&more,0,pos,0,1
3634,Male,38,African-American,11,pos,1,0
1264,Male,23,Native American&more,4,pos,1,0
2629,Male,27,Native American&more,0,pos,1,0
1698,Male,46,Native American&more,5,pos,0,1
1592,Male,67,Native American&more,0,pos,0,1
2256,Male,26,Native American&more,0,neg,0,1
5052,Male,28,African-American,8,neg,1,0
6935,Female,27,African-American,1,pos,1,0
4696,Female,23,African-American,3,neg,1,0
386,Male,37,African-American,23,neg,1,0
1005,Male,27,African-American,11,neg,0,1
4120,Female,34,Native American&more,0,neg,1,0
7078,Male,28,African-American,2,neg,0,1
3401,Male,33,Native American&more,1,pos,1,0
7140,Male,25,Native American&more,5,neg,0,1
170,Female,32,African-American,5,pos,1,0
6596,Male,34,African-American,9,pos,1,0
3714,Male,37,Native American&more,0,pos,0,1
5327,Female,36,Native American&more,4,neg,1,0
