age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-per-year,workclass
23.0,7.0,Black&more,Male,14084.0,0.0,32.0,>50K,Private
43.0,5.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
40.0,15.0,White,Male,14344.0,0.0,36.0,>50K,Private
19.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
40.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
32.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-inc
56.0,10.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-not-inc
53.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
40.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
18.0,3.0,White,Male,0.0,0.0,44.0,<=50K,Private
90.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
30.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
29.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
22.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
54.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
21.0,10.0,White,Female,0.0,0.0,27.0,<=50K,Private
27.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,54.0,<=50K,Private
29.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
57.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
43.0,14.0,Black&more,Male,0.0,0.0,32.0,>50K,Private
23.0,10.0,White,Male,0.0,0.0,20.0,<=50K,Private
45.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
29.0,9.0,White,Female,0.0,0.0,45.0,<=50K,Private
29.0,10.0,White,Male,0.0,0.0,39.0,<=50K,Private
49.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
49.0,9.0,White,Male,4865.0,0.0,32.0,<=50K,Private
40.0,14.0,White,Male,0.0,0.0,32.0,>50K,Private
19.0,9.0,White,Female,0.0,0.0,20.0,<=50K,Private
18.0,7.0,White,Female,0.0,0.0,10.0,<=50K,Private
73.0,6.0,White,Female,0.0,0.0,40.0,<=50K,Self-emp-inc
35.0,9.0,Black&more,Female,0.0,0.0,20.0,<=50K,Private
54.0,13.0,White,Female,0.0,0.0,50.0,<=50K,Private
35.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
45.0,4.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
24.0,13.0,White,Female,0.0,0.0,8.0,<=50K,Private
28.0,3.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
28.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
28.0,13.0,White,Male,0.0,0.0,15.0,<=50K,Private
41.0,13.0,White,Male,0.0,0.0,39.0,>50K,Private
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
20.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
51.0,5.0,White,Male,0.0,0.0,16.0,<=50K,Self-emp-not-inc
24.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,10.0,White,Male,0.0,0.0,45.0,>50K,Private
44.0,13.0,Black&more,Male,0.0,0.0,32.0,>50K,Federal-gov
38.0,13.0,White,Female,0.0,0.0,15.0,<=50K,Local-gov
36.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
21.0,10.0,White,Female,0.0,0.0,45.0,<=50K,Private
17.0,6.0,White,Female,0.0,0.0,15.0,<=50K,Private
30.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
45.0,13.0,White,Male,0.0,1848.0,36.0,>50K,Private
30.0,9.0,Black&more,Male,3325.0,0.0,32.0,<=50K,Private
26.0,13.0,Black&more,Male,0.0,0.0,16.0,<=50K,Private
37.0,9.0,White,Male,0.0,0.0,37.0,<=50K,Private
37.0,14.0,White,Female,0.0,0.0,40.0,<=50K,Federal-gov
27.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-inc
20.0,9.0,White,Male,0.0,0.0,24.0,<=50K,Private
30.0,14.0,White,Male,0.0,0.0,12.0,>50K,Private
55.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
34.0,13.0,White,Male,0.0,0.0,36.0,>50K,Local-gov
46.0,14.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-not-inc
46.0,9.0,White,Female,0.0,0.0,38.0,<=50K,State-gov
31.0,14.0,White,Male,4934.0,0.0,32.0,>50K,Private
19.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
41.0,14.0,White,Male,0.0,0.0,48.0,>50K,Self-emp-inc
51.0,9.0,White,Male,0.0,0.0,36.0,>50K,Self-emp-not-inc
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
40.0,11.0,White,Male,0.0,0.0,32.0,>50K,Private
82.0,10.0,Black&more,Male,0.0,0.0,3.0,<=50K,Private
24.0,13.0,White,Female,0.0,0.0,30.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
23.0,12.0,White,Female,0.0,1974.0,20.0,<=50K,Private
42.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
37.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
43.0,10.0,White,Male,3103.0,0.0,32.0,>50K,Private
58.0,12.0,White,Male,0.0,1672.0,32.0,<=50K,Private
19.0,10.0,White,Male,0.0,0.0,12.0,<=50K,Private
44.0,14.0,White,Male,0.0,0.0,32.0,>50K,Self-emp-not-inc
35.0,16.0,Black&more,Male,0.0,1848.0,32.0,>50K,Private
73.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
37.0,10.0,White,Male,0.0,0.0,39.0,<=50K,Local-gov
41.0,12.0,Black&more,Male,0.0,0.0,40.0,>50K,Local-gov
46.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
30.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
35.0,5.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
54.0,14.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-not-inc
50.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
36.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
54.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
52.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
60.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
64.0,10.0,White,Female,0.0,0.0,24.0,<=50K,Private
26.0,9.0,White,Female,0.0,1579.0,20.0,<=50K,Self-emp-not-inc
44.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
31.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
55.0,4.0,White,Male,0.0,0.0,48.0,<=50K,Private
50.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
38.0,9.0,Black&more,Female,0.0,0.0,30.0,<=50K,Private
41.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
24.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
36.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
43.0,15.0,Black&more,Male,0.0,0.0,40.0,>50K,Federal-gov
37.0,9.0,White,Male,0.0,0.0,28.0,>50K,Private
24.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,9.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
20.0,10.0,White,Male,0.0,0.0,24.0,<=50K,Private
45.0,13.0,Black&more,Female,0.0,0.0,70.0,<=50K,Self-emp-inc
62.0,14.0,White,Female,0.0,0.0,32.0,<=50K,Self-emp-not-inc
36.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,9.0,White,Female,0.0,0.0,30.0,<=50K,Private
45.0,9.0,Black&more,Female,0.0,0.0,35.0,<=50K,Private
17.0,6.0,White,Female,0.0,1602.0,40.0,<=50K,Local-gov
45.0,9.0,Black&more,Male,0.0,0.0,20.0,<=50K,Private
25.0,9.0,White,Male,2597.0,0.0,32.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
47.0,6.0,White,Male,0.0,0.0,54.0,<=50K,Private
61.0,9.0,White,Male,0.0,0.0,44.0,<=50K,Self-emp-inc
63.0,10.0,White,Female,14084.0,0.0,60.0,>50K,Self-emp-inc
53.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
22.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Local-gov
37.0,10.0,White,Male,0.0,0.0,46.0,<=50K,Private
17.0,7.0,White,Male,0.0,0.0,10.0,<=50K,Private
28.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
55.0,5.0,White,Male,0.0,0.0,32.0,<=50K,Private
40.0,10.0,White,Male,6723.0,0.0,32.0,>50K,Private
47.0,5.0,White,Female,0.0,0.0,50.0,<=50K,Private
30.0,15.0,White,Male,8614.0,0.0,40.0,>50K,Private
19.0,5.0,White,Male,0.0,0.0,48.0,<=50K,Private
35.0,13.0,White,Male,0.0,0.0,36.0,<=50K,Private
34.0,15.0,White,Male,0.0,0.0,44.0,>50K,Self-emp-not-inc
54.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
36.0,12.0,White,Male,0.0,0.0,32.0,>50K,Private
29.0,10.0,White,Male,0.0,0.0,28.0,<=50K,State-gov
43.0,12.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-inc
33.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
25.0,9.0,Black&more,Male,0.0,0.0,28.0,<=50K,Private
29.0,6.0,Black&more,Female,0.0,0.0,32.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,38.0,>50K,Private
22.0,6.0,White,Female,0.0,0.0,35.0,<=50K,Private
54.0,13.0,White,Male,0.0,0.0,21.0,>50K,Private
19.0,10.0,White,Female,0.0,0.0,30.0,<=50K,Private
28.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
34.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
43.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
42.0,14.0,White,Male,0.0,1848.0,40.0,>50K,Private
46.0,14.0,White,Female,8614.0,0.0,55.0,>50K,Local-gov
56.0,6.0,White,Female,0.0,0.0,32.0,<=50K,Private
45.0,9.0,White,Male,0.0,0.0,34.0,<=50K,Self-emp-inc
32.0,16.0,White,Male,0.0,0.0,32.0,>50K,Private
48.0,13.0,White,Male,0.0,0.0,28.0,<=50K,Private
24.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,13.0,White,Female,0.0,0.0,25.0,<=50K,Private
23.0,14.0,White,Female,0.0,0.0,36.0,<=50K,Private
43.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
66.0,7.0,White,Male,0.0,0.0,16.0,<=50K,Private
49.0,10.0,White,Female,0.0,0.0,40.0,>50K,Private
62.0,13.0,White,Male,0.0,0.0,48.0,>50K,Private
51.0,14.0,White,Male,0.0,0.0,48.0,<=50K,Local-gov
49.0,7.0,White,Female,0.0,0.0,6.0,<=50K,Private
52.0,14.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
67.0,4.0,White,Male,0.0,0.0,3.0,<=50K,Private
30.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
67.0,9.0,White,Female,0.0,0.0,5.0,<=50K,Private
38.0,6.0,White,Male,0.0,2559.0,78.0,>50K,Private
35.0,9.0,Black&more,Female,0.0,0.0,36.0,<=50K,Private
32.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
50.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
19.0,9.0,White,Female,0.0,0.0,16.0,<=50K,Private
20.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
18.0,8.0,Black&more,Male,0.0,0.0,21.0,<=50K,Private
70.0,13.0,White,Female,0.0,0.0,55.0,<=50K,Self-emp-inc
23.0,13.0,White,Female,2907.0,0.0,40.0,<=50K,Private
41.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
27.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,7.0,White,Male,0.0,0.0,32.0,<=50K,Private
19.0,10.0,White,Male,0.0,0.0,21.0,<=50K,State-gov
39.0,12.0,White,Female,0.0,0.0,50.0,>50K,Local-gov
60.0,9.0,White,Female,99999.0,0.0,40.0,>50K,Private
22.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
52.0,11.0,White,Male,0.0,0.0,32.0,<=50K,Private
58.0,9.0,White,Female,0.0,0.0,40.0,>50K,Private
35.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
54.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
66.0,11.0,White,Female,0.0,0.0,20.0,<=50K,Local-gov
35.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
36.0,9.0,White,Female,7688.0,0.0,40.0,>50K,Self-emp-not-inc
28.0,9.0,White,Male,0.0,0.0,13.0,<=50K,Private
35.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
60.0,9.0,White,Male,0.0,0.0,35.0,>50K,Private
32.0,13.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-not-inc
33.0,9.0,White,Female,0.0,1887.0,20.0,>50K,Private
43.0,14.0,Black&more,Female,0.0,0.0,35.0,>50K,Local-gov
32.0,14.0,White,Male,0.0,0.0,40.0,<=50K,State-gov
42.0,14.0,White,Male,0.0,0.0,40.0,>50K,Private
45.0,10.0,White,Male,0.0,0.0,24.0,<=50K,Self-emp-inc
50.0,14.0,White,Female,0.0,0.0,40.0,<=50K,State-gov
39.0,6.0,White,Male,0.0,0.0,36.0,<=50K,Private
17.0,6.0,White,Female,0.0,0.0,25.0,<=50K,Private
35.0,10.0,White,Male,2829.0,0.0,44.0,<=50K,Private
43.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,13.0,White,Female,0.0,0.0,10.0,<=50K,Private
40.0,11.0,Black&more,Female,0.0,0.0,40.0,<=50K,Local-gov
47.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
37.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
48.0,7.0,White,Male,0.0,0.0,40.0,>50K,Self-emp-not-inc
41.0,13.0,White,Male,7430.0,0.0,32.0,>50K,Self-emp-inc
44.0,8.0,Black&more,Male,0.0,0.0,48.0,<=50K,Self-emp-not-inc
66.0,11.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
34.0,13.0,White,Male,0.0,0.0,40.0,>50K,Private
24.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
56.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
19.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
25.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,State-gov
22.0,12.0,White,Female,0.0,0.0,15.0,<=50K,Private
20.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
46.0,10.0,White,Male,0.0,0.0,35.0,<=50K,Private
38.0,9.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
42.0,9.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
21.0,10.0,White,Male,0.0,0.0,8.0,<=50K,Private
28.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,10.0,White,Male,0.0,0.0,16.0,<=50K,Private
54.0,13.0,White,Male,0.0,0.0,54.0,<=50K,Self-emp-not-inc
39.0,12.0,White,Female,0.0,0.0,40.0,>50K,Self-emp-not-inc
36.0,9.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
71.0,10.0,Black&more,Male,0.0,1721.0,2.0,<=50K,Self-emp-not-inc
50.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
44.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
20.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,13.0,White,Male,0.0,0.0,48.0,<=50K,Private
35.0,12.0,White,Female,0.0,0.0,16.0,<=50K,Private
41.0,10.0,White,Male,0.0,0.0,32.0,>50K,Local-gov
26.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
19.0,13.0,White,Female,0.0,0.0,30.0,<=50K,Private
48.0,10.0,White,Male,3103.0,0.0,32.0,>50K,Private
19.0,9.0,White,Male,0.0,0.0,16.0,<=50K,Private
42.0,4.0,White,Male,0.0,0.0,28.0,<=50K,Private
17.0,7.0,Black&more,Male,0.0,0.0,14.0,<=50K,Private
56.0,4.0,White,Female,0.0,0.0,40.0,<=50K,Self-emp-not-inc
27.0,10.0,Black&more,Male,0.0,1887.0,32.0,<=50K,Private
43.0,10.0,White,Male,2062.0,0.0,36.0,<=50K,Private
53.0,10.0,White,Male,0.0,0.0,24.0,<=50K,Self-emp-not-inc
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
23.0,13.0,White,Male,0.0,2206.0,32.0,>50K,Self-emp-not-inc
33.0,9.0,White,Male,0.0,0.0,24.0,<=50K,Private
69.0,15.0,White,Female,0.0,0.0,25.0,<=50K,Private
30.0,12.0,Black&more,Female,0.0,0.0,20.0,<=50K,Private
36.0,9.0,White,Male,0.0,0.0,28.0,<=50K,Self-emp-not-inc
17.0,7.0,White,Male,0.0,0.0,16.0,<=50K,Private
40.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
32.0,9.0,White,Male,0.0,1762.0,48.0,>50K,Self-emp-not-inc
26.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
19.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
44.0,9.0,White,Female,0.0,1504.0,45.0,<=50K,Private
21.0,9.0,White,Male,0.0,0.0,29.0,<=50K,Federal-gov
45.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
25.0,10.0,Black&more,Female,0.0,0.0,40.0,<=50K,Private
51.0,9.0,White,Female,0.0,1590.0,40.0,<=50K,Private
17.0,4.0,White,Male,0.0,0.0,36.0,<=50K,Private
28.0,3.0,White,Male,0.0,0.0,32.0,<=50K,Private
59.0,14.0,White,Male,6723.0,0.0,44.0,>50K,Private
42.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
26.0,10.0,White,Female,0.0,0.0,24.0,<=50K,Private
64.0,13.0,Black&more,Female,0.0,0.0,8.0,<=50K,Private
26.0,12.0,White,Male,0.0,0.0,24.0,<=50K,Private
24.0,9.0,White,Female,0.0,0.0,55.0,<=50K,Private
80.0,16.0,White,Male,0.0,0.0,24.0,<=50K,Private
23.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
62.0,4.0,White,Male,2829.0,0.0,32.0,<=50K,Local-gov
43.0,10.0,White,Male,0.0,0.0,58.0,>50K,Private
27.0,5.0,White,Female,0.0,0.0,40.0,<=50K,Private
21.0,10.0,Black&more,Male,0.0,0.0,16.0,<=50K,State-gov
30.0,9.0,White,Male,0.0,0.0,40.0,<=50K,Private
69.0,3.0,White,Male,1506.0,0.0,32.0,<=50K,Private
30.0,9.0,White,Male,4865.0,0.0,32.0,<=50K,Private
70.0,9.0,White,Female,0.0,0.0,12.0,<=50K,Local-gov
31.0,13.0,White,Male,0.0,0.0,35.0,>50K,Private
47.0,13.0,Black&more,Female,0.0,0.0,40.0,<=50K,Local-gov
50.0,9.0,White,Male,0.0,0.0,68.0,<=50K,Self-emp-not-inc
21.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
35.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
57.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
45.0,15.0,White,Male,0.0,1092.0,40.0,>50K,Self-emp-inc
53.0,10.0,White,Male,0.0,0.0,48.0,<=50K,Self-emp-inc
31.0,10.0,White,Female,0.0,0.0,52.0,<=50K,Private
37.0,13.0,White,Male,0.0,1848.0,32.0,>50K,Private
20.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
26.0,9.0,White,Male,2597.0,0.0,32.0,<=50K,Private
36.0,13.0,White,Male,0.0,0.0,32.0,>50K,Private
18.0,7.0,White,Female,0.0,0.0,15.0,<=50K,Private
38.0,5.0,White,Male,0.0,0.0,32.0,<=50K,Private
29.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
32.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
42.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
31.0,12.0,White,Female,0.0,0.0,25.0,<=50K,Private
18.0,7.0,White,Male,0.0,0.0,15.0,<=50K,Private
47.0,5.0,Black&more,Male,0.0,0.0,45.0,<=50K,Private
21.0,9.0,White,Female,0.0,0.0,30.0,<=50K,Private
44.0,9.0,White,Male,14084.0,0.0,32.0,>50K,Self-emp-not-inc
48.0,13.0,White,Male,0.0,0.0,66.0,>50K,Private
38.0,15.0,White,Male,0.0,0.0,36.0,>50K,Self-emp-inc
20.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
37.0,10.0,Black&more,Female,0.0,0.0,48.0,<=50K,Private
49.0,6.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
31.0,11.0,White,Female,0.0,0.0,40.0,<=50K,Private
65.0,9.0,White,Male,0.0,0.0,21.0,<=50K,Private
47.0,14.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
30.0,10.0,White,Male,0.0,0.0,32.0,<=50K,Private
31.0,9.0,White,Male,0.0,0.0,38.0,>50K,Local-gov
35.0,9.0,White,Male,0.0,0.0,32.0,<=50K,State-gov
63.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
27.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Private
21.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
20.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Private
69.0,13.0,White,Male,3781.0,0.0,24.0,<=50K,Self-emp-inc
38.0,13.0,Black&more,Male,0.0,0.0,68.0,<=50K,Private
20.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Federal-gov
22.0,10.0,White,Male,0.0,0.0,28.0,<=50K,Private
39.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Private
58.0,9.0,White,Male,0.0,0.0,58.0,>50K,Self-emp-not-inc
62.0,9.0,Black&more,Female,0.0,0.0,35.0,<=50K,Local-gov
25.0,12.0,White,Male,2346.0,0.0,36.0,<=50K,Private
39.0,9.0,White,Male,0.0,0.0,48.0,>50K,Private
40.0,10.0,White,Male,0.0,0.0,39.0,<=50K,Private
47.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
46.0,9.0,White,Male,0.0,0.0,54.0,>50K,Private
40.0,9.0,Black&more,Male,6723.0,0.0,35.0,<=50K,Private
22.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Private
34.0,9.0,Black&more,Male,13550.0,0.0,28.0,>50K,Private
31.0,11.0,White,Male,3418.0,0.0,30.0,<=50K,Private
28.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Private
59.0,11.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
72.0,10.0,White,Male,3464.0,0.0,16.0,<=50K,Private
51.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
27.0,13.0,White,Female,4865.0,0.0,36.0,<=50K,Private
51.0,9.0,White,Male,0.0,0.0,32.0,>50K,Federal-gov
39.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
51.0,10.0,White,Male,0.0,0.0,40.0,<=50K,Self-emp-not-inc
35.0,10.0,White,Female,0.0,0.0,40.0,<=50K,Federal-gov
24.0,13.0,White,Female,0.0,0.0,35.0,<=50K,Private
50.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
18.0,7.0,Black&more,Male,0.0,0.0,16.0,<=50K,Private
29.0,7.0,White,Female,0.0,0.0,40.0,<=50K,Private
57.0,4.0,White,Female,0.0,1602.0,3.0,<=50K,Private
41.0,7.0,White,Male,0.0,0.0,44.0,<=50K,Private
31.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
60.0,16.0,White,Male,7430.0,0.0,48.0,>50K,State-gov
19.0,8.0,White,Female,0.0,0.0,20.0,<=50K,Private
48.0,7.0,White,Male,0.0,0.0,40.0,<=50K,Private
32.0,9.0,White,Female,0.0,0.0,35.0,<=50K,Private
33.0,13.0,Black&more,Female,0.0,0.0,40.0,<=50K,State-gov
51.0,10.0,White,Male,0.0,0.0,36.0,>50K,Private
40.0,16.0,Black&more,Male,3103.0,0.0,32.0,>50K,Private
29.0,13.0,White,Female,0.0,0.0,45.0,>50K,Private
50.0,10.0,White,Male,0.0,0.0,32.0,>50K,Private
50.0,10.0,Black&more,Male,0.0,0.0,32.0,>50K,Private
29.0,13.0,White,Male,0.0,0.0,48.0,<=50K,Local-gov
41.0,13.0,White,Female,0.0,0.0,30.0,<=50K,Private
29.0,6.0,Black&more,Female,0.0,0.0,40.0,<=50K,State-gov
36.0,13.0,White,Female,0.0,1977.0,45.0,>50K,Self-emp-inc
20.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
40.0,13.0,White,Female,10520.0,0.0,40.0,>50K,Private
42.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Local-gov
26.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
38.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
26.0,10.0,White,Female,0.0,0.0,25.0,<=50K,Private
40.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
58.0,16.0,White,Male,0.0,0.0,7.0,<=50K,Private
42.0,4.0,White,Male,0.0,0.0,32.0,<=50K,Private
33.0,9.0,White,Male,0.0,0.0,32.0,>50K,Private
49.0,11.0,Black&more,Male,0.0,0.0,32.0,>50K,Local-gov
28.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
33.0,8.0,White,Male,0.0,0.0,32.0,<=50K,Private
18.0,8.0,White,Female,0.0,0.0,35.0,<=50K,Private
47.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
41.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Self-emp-inc
33.0,9.0,White,Male,0.0,0.0,32.0,<=50K,Private
23.0,10.0,White,Male,0.0,0.0,8.0,<=50K,Private
39.0,13.0,White,Female,0.0,0.0,40.0,<=50K,Private
42.0,12.0,Black&more,Male,0.0,0.0,28.0,<=50K,Self-emp-not-inc
24.0,7.0,Black&more,Male,0.0,0.0,28.0,<=50K,Private
29.0,10.0,Black&more,Male,0.0,0.0,32.0,<=50K,Private
42.0,9.0,White,Female,0.0,0.0,40.0,<=50K,Private
24.0,13.0,White,Male,0.0,0.0,40.0,<=50K,Private
34.0,10.0,White,Male,0.0,0.0,35.0,<=50K,Private
44.0,2.0,White,Male,0.0,0.0,8.0,<=50K,Private
58.0,9.0,White,Male,0.0,0.0,57.0,<=50K,Self-emp-not-inc
41.0,9.0,White,Male,2062.0,0.0,32.0,<=50K,Private
22.0,12.0,White,Male,0.0,0.0,44.0,<=50K,Private
63.0,9.0,White,Male,0.0,0.0,26.0,<=50K,Self-emp-not-inc
36.0,9.0,White,Male,0.0,0.0,36.0,<=50K,Private
34.0,12.0,White,Female,0.0,0.0,45.0,<=50K,Private
24.0,9.0,Black&more,Female,0.0,0.0,20.0,<=50K,Private
28.0,11.0,White,Male,8614.0,0.0,40.0,>50K,Private
39.0,12.0,White,Male,0.0,0.0,32.0,<=50K,Private
