Unnamed: 0,sex,age,race,c_charge_degree,priors_count,is_recid
6504,Male,39,Hispanic,M,3,pos
4957,Female,48,Caucasian,F,0,pos
4945,Male,30,African-American,F,3,neg
6873,Male,52,African-American,F,23,neg
1000,Male,28,African-American,F,1,pos
7068,Male,38,Caucasian,M,1,neg
844,Male,43,Other,F,3,pos
5790,Male,24,African-American,F,10,neg
1604,Male,43,Caucasian,F,9,pos
6956,Male,47,African-American,M,3,neg
172,Male,62,African-American,F,8,pos
869,Male,46,Other,F,0,pos
530,Male,31,African-American,F,0,pos
6661,Male,22,African-American,M,4,pos
2444,Male,38,Hispanic,M,1,pos
1451,Male,69,African-American,M,3,pos
6859,Male,30,Caucasian,M,1,neg
593,Male,20,Hispanic,M,0,neg
4184,Female,22,Hispanic,M,0,pos
3883,Male,49,African-American,M,0,pos
1308,Male,27,African-American,M,0,pos
2149,Male,29,African-American,F,0,pos
1784,Female,28,African-American,F,1,pos
1823,Male,39,Caucasian,M,2,pos
3709,Male,35,Hispanic,M,5,neg
6409,Male,23,African-American,F,6,neg
5123,Female,56,African-American,F,2,pos
6986,Male,22,African-American,F,3,neg
19,Male,31,Caucasian,F,5,neg
5007,Male,22,Caucasian,F,0,neg
34,Male,49,Other,F,7,neg
4366,Male,21,African-American,F,0,pos
350,Male,37,Caucasian,F,0,pos
5861,Male,27,African-American,M,0,pos
462,Male,26,African-American,F,10,neg
4301,Female,54,African-American,F,6,pos
5229,Male,23,Caucasian,F,11,neg
6075,Male,35,African-American,F,1,pos
3536,Male,41,African-American,M,5,pos
5965,Male,32,African-American,F,6,pos
4641,Male,25,African-American,F,8,pos
1491,Male,29,African-American,F,7,pos
691,Male,33,African-American,M,3,neg
4659,Male,54,Caucasian,F,2,neg
5147,Male,22,Caucasian,F,1,pos
4133,Male,27,African-American,F,9,neg
2779,Male,23,Hispanic,F,0,neg
6444,Male,48,Caucasian,F,0,pos
3923,Male,25,African-American,F,0,neg
6613,Male,24,African-American,M,7,neg
1821,Male,36,African-American,F,2,pos
1080,Male,32,African-American,F,0,pos
5887,Female,30,Caucasian,M,1,pos
5737,Female,26,Caucasian,M,1,neg
2284,Female,21,African-American,F,4,neg
4910,Male,23,African-American,F,1,pos
2789,Male,30,African-American,M,4,neg
6603,Male,47,African-American,F,5,pos
2330,Male,49,African-American,F,3,pos
6402,Male,46,Caucasian,M,0,neg
3181,Male,30,African-American,F,14,neg
762,Male,27,Native American,M,3,pos
6931,Female,51,Caucasian,M,0,pos
1443,Male,24,African-American,F,5,neg
5357,Male,24,African-American,M,0,neg
5559,Male,35,African-American,F,0,pos
4531,Male,23,African-American,F,2,neg
3782,Male,35,African-American,F,1,pos
5342,Male,45,Other,F,1,pos
6400,Male,38,African-American,M,4,pos
6484,Male,39,African-American,F,8,pos
4748,Male,24,Caucasian,F,2,pos
1928,Male,34,African-American,F,7,neg
4200,Male,31,African-American,F,0,neg
3168,Female,24,African-American,F,1,pos
3305,Female,37,Caucasian,F,7,neg
3311,Male,31,Caucasian,F,0,pos
39,Male,29,Caucasian,M,0,pos
5099,Male,22,African-American,F,0,neg
6332,Male,56,Caucasian,M,3,pos
2941,Female,20,African-American,F,0,pos
3947,Male,32,Caucasian,F,6,neg
6644,Male,35,Caucasian,M,0,pos
6700,Male,24,African-American,F,1,pos
782,Male,22,Caucasian,F,0,neg
6240,Female,21,Caucasian,F,1,neg
1768,Male,25,African-American,F,1,pos
4335,Male,32,Caucasian,F,5,neg
6715,Male,31,Caucasian,M,3,pos
6925,Male,27,African-American,F,10,pos
3065,Male,63,African-American,F,6,pos
1145,Female,60,Caucasian,F,0,pos
6102,Male,38,Other,F,1,neg
2563,Male,45,Hispanic,F,8,pos
2788,Male,34,African-American,F,0,neg
5253,Male,52,African-American,M,7,neg
4412,Female,29,Caucasian,M,0,pos
5532,Male,67,Hispanic,M,0,neg
1053,Male,53,Caucasian,F,0,pos
293,Male,26,African-American,M,1,neg
74,Male,27,Caucasian,F,1,neg
1374,Male,23,African-American,F,0,neg
4114,Male,28,Hispanic,F,16,neg
2939,Male,23,Hispanic,F,3,neg
6813,Male,26,African-American,M,3,neg
4840,Male,37,African-American,M,3,neg
591,Female,21,Caucasian,F,0,pos
93,Male,71,African-American,M,12,pos
5688,Female,31,Caucasian,M,2,pos
4355,Female,37,African-American,F,3,pos
6586,Male,21,African-American,M,0,neg
1644,Male,30,African-American,F,21,neg
2819,Male,21,Caucasian,F,1,neg
1001,Male,44,Caucasian,F,6,pos
5648,Male,27,African-American,F,7,neg
6147,Male,49,African-American,F,10,neg
4946,Male,44,Caucasian,F,1,neg
871,Female,30,African-American,F,4,pos
1724,Male,34,African-American,F,27,neg
3641,Male,53,Hispanic,F,1,pos
212,Female,28,African-American,F,1,pos
103,Male,24,Caucasian,F,8,neg
3596,Male,53,Hispanic,M,1,neg
5351,Male,23,African-American,M,1,pos
27,Male,27,African-American,F,8,neg
507,Male,26,African-American,F,1,pos
626,Male,24,African-American,F,4,neg
3154,Male,22,African-American,M,5,neg
2207,Female,29,Hispanic,F,1,neg
2658,Male,45,Caucasian,M,1,pos
1549,Male,26,African-American,F,14,neg
1033,Male,55,Caucasian,F,2,pos
1325,Female,58,African-American,F,4,pos
5719,Female,43,African-American,M,0,pos
991,Female,42,Other,M,2,pos
6610,Male,25,African-American,M,6,pos
4849,Male,21,African-American,F,0,neg
3575,Male,24,African-American,F,1,neg
4442,Female,34,African-American,F,1,pos
6889,Male,22,Other,F,1,neg
5698,Male,30,African-American,F,0,pos
5462,Male,30,Hispanic,M,6,neg
2461,Male,37,Caucasian,M,1,pos
2657,Male,22,African-American,F,0,pos
4015,Female,25,African-American,M,5,pos
2649,Male,45,Caucasian,F,19,neg
5949,Male,37,Caucasian,F,2,neg
343,Male,51,Hispanic,M,1,pos
2,Male,24,African-American,F,4,neg
3025,Male,41,Caucasian,F,0,pos
7181,Male,51,African-American,M,7,neg
5481,Male,29,Caucasian,F,9,neg
2859,Female,23,Other,M,0,pos
6333,Female,29,African-American,M,1,pos
1029,Male,59,African-American,M,2,pos
4069,Female,52,Caucasian,F,1,pos
6535,Male,20,Caucasian,F,1,pos
4096,Male,50,African-American,F,0,pos
226,Male,27,African-American,F,11,neg
2940,Male,25,African-American,F,1,neg
2661,Female,52,Caucasian,M,0,pos
5870,Male,32,African-American,M,1,pos
4053,Male,23,African-American,F,4,pos
6115,Male,23,Caucasian,M,4,neg
5990,Male,25,Other,F,0,neg
2050,Male,30,Hispanic,F,5,neg
4447,Male,41,Hispanic,F,0,pos
267,Male,31,Caucasian,M,2,neg
4421,Male,23,African-American,F,5,neg
1895,Female,23,African-American,M,4,neg
6415,Male,63,African-American,M,2,pos
4276,Male,51,Caucasian,F,1,neg
1613,Male,45,Hispanic,F,4,pos
2857,Male,20,African-American,M,1,neg
1348,Male,32,African-American,M,2,pos
4137,Male,30,African-American,F,9,neg
2417,Male,36,African-American,M,1,neg
5184,Female,33,African-American,M,0,pos
3391,Male,38,African-American,F,0,pos
4580,Male,32,African-American,F,2,pos
6248,Male,23,Hispanic,F,1,pos
5576,Male,26,African-American,F,7,neg
4222,Male,31,Caucasian,M,0,neg
6257,Male,55,African-American,F,5,pos
778,Male,37,African-American,F,4,pos
1069,Male,29,Caucasian,M,1,pos
4369,Male,41,African-American,F,0,pos
2423,Male,54,Caucasian,M,0,pos
1527,Female,27,Caucasian,F,1,neg
2693,Male,56,African-American,M,9,pos
402,Male,25,Caucasian,F,0,pos
6864,Male,28,African-American,F,5,neg
6973,Male,22,African-American,M,0,neg
253,Male,36,Caucasian,F,8,neg
4976,Female,50,Caucasian,M,1,pos
3163,Male,37,African-American,F,1,pos
347,Male,23,African-American,F,1,pos
2334,Male,67,Caucasian,F,3,pos
765,Female,23,African-American,F,0,neg
4666,Male,40,Caucasian,F,4,neg
4624,Male,22,Caucasian,F,2,neg
1284,Female,26,African-American,F,5,neg
60,Male,63,African-American,M,10,neg
3693,Male,44,Hispanic,M,0,neg
6086,Male,56,Caucasian,M,0,pos
1542,Male,49,Caucasian,F,1,pos
5714,Female,34,African-American,M,1,pos
7038,Male,50,Caucasian,M,4,pos
5647,Male,58,Caucasian,M,3,pos
2148,Male,38,African-American,F,15,pos
6623,Female,24,Other,F,0,pos
33,Male,55,Caucasian,F,0,pos
5145,Male,56,Caucasian,F,1,pos
6117,Male,50,Hispanic,F,3,neg
2477,Male,23,Hispanic,M,0,pos
5526,Female,23,African-American,M,0,pos
3039,Female,35,Caucasian,M,1,pos
2473,Female,36,African-American,M,1,pos
4235,Female,63,African-American,F,1,pos
952,Male,23,African-American,F,2,neg
5601,Male,25,African-American,F,0,pos
1690,Female,44,Caucasian,F,4,neg
6411,Male,47,Caucasian,M,0,pos
3048,Male,35,Caucasian,M,2,neg
1236,Male,33,African-American,M,6,pos
3980,Male,48,Other,F,7,pos
1405,Male,22,African-American,F,3,neg
7003,Male,46,African-American,F,2,neg
5503,Male,24,African-American,F,0,pos
6061,Male,26,African-American,M,2,pos
339,Male,28,African-American,F,3,neg
1802,Male,59,Other,F,1,pos
6018,Male,41,African-American,M,9,pos
6930,Male,28,Caucasian,M,0,pos
5361,Male,38,Caucasian,M,0,neg
4350,Female,32,Caucasian,M,0,pos
870,Male,48,African-American,M,5,neg
6647,Male,32,African-American,F,0,pos
4523,Male,20,Hispanic,M,0,neg
3876,Male,23,Caucasian,F,0,neg
6247,Male,49,African-American,F,29,neg
6137,Male,22,Caucasian,M,0,pos
86,Male,22,African-American,F,2,neg
1126,Male,61,African-American,F,1,neg
2145,Male,40,Other,M,4,neg
3361,Male,22,Other,F,0,neg
146,Male,33,African-American,M,8,neg
5142,Male,40,African-American,M,8,neg
693,Male,33,African-American,F,4,neg
1129,Female,52,African-American,F,1,pos
5995,Male,35,African-American,F,22,neg
1999,Female,33,African-American,M,0,pos
7066,Male,20,Caucasian,F,1,neg
6577,Female,35,African-American,F,7,neg
365,Male,34,Hispanic,M,2,neg
4807,Male,39,African-American,M,0,neg
58,Male,53,Caucasian,F,8,pos
2748,Female,35,Caucasian,F,2,pos
522,Male,55,African-American,M,0,neg
3583,Male,28,African-American,F,4,pos
5469,Male,21,African-American,F,1,neg
1605,Male,32,Other,M,0,pos
3454,Male,31,Caucasian,F,3,neg
6579,Male,26,African-American,M,9,neg
3621,Female,37,Hispanic,M,0,neg
5513,Male,46,Caucasian,F,1,pos
3805,Male,22,African-American,F,1,neg
1182,Male,42,Native American,M,0,pos
3906,Male,21,African-American,F,1,neg
956,Male,29,African-American,F,10,neg
4104,Male,21,African-American,F,1,neg
6004,Male,33,Other,F,2,neg
6874,Male,26,Caucasian,F,1,pos
4470,Male,36,Hispanic,M,2,neg
443,Male,28,Hispanic,M,2,neg
5543,Male,24,Hispanic,F,1,pos
6261,Male,27,Hispanic,F,1,neg
3726,Male,22,Caucasian,F,1,neg
1475,Male,23,African-American,M,0,neg
758,Male,21,Other,F,1,neg
4174,Male,60,African-American,F,2,pos
4710,Male,25,African-American,M,3,neg
1253,Male,22,African-American,F,0,pos
4440,Male,55,Caucasian,F,0,pos
1967,Male,50,Caucasian,F,0,neg
6872,Male,29,African-American,M,0,pos
5097,Male,34,Hispanic,M,1,pos
3551,Male,23,African-American,F,3,neg
1625,Female,33,Caucasian,M,7,pos
4376,Female,23,Caucasian,F,0,neg
6547,Male,22,African-American,F,3,neg
3254,Male,56,Hispanic,F,4,pos
2700,Male,31,Hispanic,F,0,pos
1848,Male,44,African-American,M,10,neg
1769,Male,47,Caucasian,M,0,pos
2860,Male,23,African-American,F,3,neg
6242,Male,59,African-American,F,17,pos
1704,Male,23,African-American,M,3,neg
5833,Female,27,Other,F,5,neg
5372,Male,48,Caucasian,F,0,pos
3408,Female,37,Caucasian,F,2,neg
1228,Male,24,African-American,M,2,neg
5669,Male,61,Caucasian,F,4,pos
5531,Male,55,Caucasian,F,0,pos
3258,Male,42,African-American,F,6,neg
4661,Male,27,African-American,M,0,neg
2085,Male,25,African-American,F,2,pos
4280,Male,20,Other,F,0,neg
2281,Male,36,Caucasian,F,4,neg
285,Male,52,African-American,F,3,neg
2677,Male,24,Caucasian,F,0,neg
3370,Male,49,African-American,M,1,pos
2777,Male,30,African-American,F,1,neg
1658,Male,34,African-American,F,6,neg
76,Male,22,African-American,M,1,neg
3010,Male,29,African-American,F,5,neg
554,Male,39,African-American,F,3,neg
2114,Female,46,African-American,F,4,pos
2192,Female,36,African-American,F,7,neg
2025,Male,21,African-American,F,0,pos
2132,Female,47,Caucasian,F,0,pos
2773,Male,36,African-American,M,5,neg
4509,Female,36,African-American,M,0,pos
4279,Male,29,African-American,F,6,neg
6529,Male,23,African-American,F,1,neg
3497,Female,32,Caucasian,F,2,neg
4633,Female,52,Caucasian,M,0,pos
3135,Female,22,African-American,M,3,pos
2425,Male,42,Caucasian,F,1,pos
2040,Male,41,Asian,F,2,neg
902,Male,33,African-American,F,0,neg
6126,Female,34,African-American,M,0,neg
6799,Male,29,Hispanic,F,1,pos
1687,Male,26,Caucasian,M,0,pos
6637,Male,50,Hispanic,F,5,neg
1525,Male,20,African-American,F,2,neg
7042,Female,36,African-American,M,1,pos
3227,Male,20,African-American,F,1,neg
4570,Male,54,Hispanic,F,5,pos
2487,Male,27,African-American,F,1,neg
6429,Male,57,Other,F,0,neg
2883,Male,42,African-American,F,3,pos
5449,Male,27,African-American,F,2,pos
332,Female,36,African-American,F,0,pos
1105,Male,25,Caucasian,M,4,pos
6516,Male,28,African-American,F,5,neg
6208,Female,55,African-American,F,2,pos
5163,Female,37,African-American,F,0,pos
2798,Male,53,Caucasian,F,1,pos
5486,Male,48,Caucasian,F,0,neg
2817,Male,22,African-American,F,3,neg
3033,Male,28,African-American,F,7,neg
1067,Male,38,Hispanic,F,0,pos
6849,Male,27,Caucasian,M,2,neg
6408,Male,29,African-American,M,11,pos
301,Male,39,African-American,F,6,neg
2319,Male,56,Caucasian,M,1,pos
879,Male,33,Other,F,4,neg
1844,Male,27,Caucasian,M,4,neg
2524,Female,56,Hispanic,M,2,neg
5779,Male,28,Hispanic,F,3,pos
7110,Male,38,Other,M,0,pos
1511,Male,53,Caucasian,M,0,pos
579,Male,66,Caucasian,M,0,neg
2814,Male,31,African-American,F,2,pos
7022,Male,46,African-American,M,2,pos
3816,Male,45,Caucasian,F,0,pos
720,Male,21,Caucasian,M,0,pos
5098,Male,46,Other,F,0,neg
2239,Female,27,Caucasian,F,0,pos
291,Male,46,Caucasian,F,3,pos
4877,Male,19,Caucasian,M,0,neg
7014,Male,33,Hispanic,F,11,neg
2351,Male,26,Caucasian,M,0,pos
5395,Male,21,Caucasian,F,0,neg
6066,Male,40,Caucasian,F,4,pos
3045,Male,38,African-American,F,0,pos
6994,Male,33,African-American,M,3,neg
5393,Male,29,African-American,M,3,neg
2347,Male,46,Caucasian,F,4,pos
6443,Male,27,Caucasian,F,0,pos
2919,Male,30,African-American,F,5,neg
4576,Male,26,Hispanic,F,1,neg
6306,Male,37,Other,F,2,neg
1945,Male,22,African-American,F,0,pos
5225,Male,26,Caucasian,F,3,neg
6156,Male,50,African-American,F,10,pos
3252,Male,32,African-American,F,1,pos
1731,Male,28,African-American,F,8,neg
757,Female,47,African-American,F,19,neg
4208,Female,30,African-American,F,2,pos
4625,Male,43,Caucasian,F,2,pos
1816,Male,55,Caucasian,M,0,pos
3474,Male,26,African-American,M,1,neg
784,Male,48,Caucasian,F,0,pos
1410,Male,52,Caucasian,M,2,pos
5695,Male,33,African-American,F,12,neg
42,Male,29,Caucasian,M,2,neg
284,Male,44,African-American,M,24,pos
7026,Male,57,African-American,F,28,neg
7081,Male,34,Caucasian,F,5,pos
5554,Male,22,Hispanic,F,1,neg
2390,Male,20,African-American,F,0,pos
4136,Male,20,Caucasian,F,0,neg
4461,Male,32,Other,F,0,pos
5966,Female,32,Caucasian,F,2,neg
858,Male,24,African-American,M,7,pos
3884,Male,50,Caucasian,F,0,pos
6463,Male,54,Caucasian,F,3,pos
1111,Male,25,African-American,M,0,neg
5034,Male,57,Hispanic,M,0,pos
319,Male,27,African-American,F,0,pos
6264,Male,30,Hispanic,F,1,pos
7163,Male,41,Caucasian,M,0,pos
3841,Male,50,African-American,F,13,neg
3225,Male,48,Other,F,4,pos
1891,Male,21,African-American,F,0,neg
3636,Male,22,Caucasian,F,0,pos
839,Male,56,Caucasian,M,4,neg
5022,Male,30,Other,F,0,pos
622,Female,19,Caucasian,F,2,neg
1295,Male,42,African-American,F,0,pos
3929,Male,21,Hispanic,F,1,neg
6675,Male,36,African-American,M,1,pos
3781,Male,38,Caucasian,F,5,neg
7149,Male,46,African-American,F,13,neg
4463,Male,22,African-American,F,1,neg
1140,Male,20,Other,M,0,neg
6272,Male,35,African-American,F,10,neg
2890,Female,20,Caucasian,F,0,neg
5092,Male,28,Hispanic,M,1,pos
5237,Male,29,Caucasian,F,10,neg
3387,Female,32,Other,M,0,pos
750,Male,39,African-American,M,10,pos
2506,Male,23,Other,M,5,neg
3180,Female,35,Hispanic,M,0,pos
415,Male,25,Caucasian,M,0,neg
300,Male,30,African-American,F,2,pos
4729,Male,46,African-American,F,3,pos
5029,Male,33,Caucasian,F,1,pos
623,Male,31,African-American,M,1,pos
2756,Male,38,African-American,M,8,neg
5297,Male,33,Caucasian,F,3,neg
6310,Female,24,African-American,F,7,pos
6667,Male,34,African-American,F,6,neg
4468,Female,29,African-American,M,0,pos
842,Female,24,African-American,M,0,neg
1727,Male,31,Caucasian,F,1,neg
4454,Male,20,African-American,F,0,pos
6764,Male,56,Other,M,0,pos
3007,Male,38,Asian,M,0,pos
1479,Male,28,African-American,F,7,neg
3574,Male,37,African-American,F,20,neg
5939,Female,40,Caucasian,M,0,pos
1839,Male,54,Caucasian,F,0,pos
4955,Male,24,Caucasian,F,3,pos
4621,Male,24,Caucasian,M,0,neg
4862,Male,50,Caucasian,F,1,pos
1457,Male,24,Caucasian,F,3,neg
3036,Male,36,African-American,F,2,neg
325,Male,53,Caucasian,F,6,pos
4215,Female,29,Caucasian,F,1,neg
337,Male,36,Caucasian,M,0,pos
6369,Male,23,African-American,M,0,pos
1138,Female,34,African-American,F,14,pos
614,Male,51,Caucasian,M,0,pos
5050,Male,48,Other,F,1,pos
877,Male,42,Caucasian,F,3,pos
1389,Male,55,Caucasian,M,2,neg
3426,Male,25,African-American,F,8,pos
2265,Male,36,African-American,M,19,neg
2591,Male,49,Caucasian,F,1,pos
2749,Male,25,African-American,M,3,neg
1384,Male,31,Caucasian,M,7,pos
511,Female,26,African-American,M,0,pos
4159,Male,57,African-American,M,0,pos
6682,Male,27,Other,M,0,pos
4628,Female,23,Caucasian,M,4,neg
3766,Male,30,Asian,M,6,neg
4979,Female,43,African-American,M,2,pos
4852,Male,39,Caucasian,F,1,pos
4170,Male,37,African-American,F,12,neg
5869,Male,21,African-American,F,0,pos
7028,Male,43,African-American,F,23,pos
165,Male,46,Caucasian,F,6,neg
1227,Female,45,Caucasian,M,3,pos
5757,Male,46,Hispanic,M,1,pos
3892,Male,25,African-American,M,0,neg
846,Male,20,African-American,M,1,neg
3442,Male,19,African-American,F,3,neg
245,Male,26,African-American,M,4,pos
282,Female,41,African-American,M,2,pos
6739,Female,44,African-American,M,1,pos
406,Male,52,Caucasian,F,4,neg
488,Male,26,African-American,M,2,pos
5400,Male,56,Caucasian,M,2,pos
2581,Male,35,Hispanic,M,1,neg
6676,Male,30,African-American,M,1,pos
4205,Male,24,African-American,M,9,neg
1713,Male,27,African-American,F,10,pos
3944,Male,22,Caucasian,F,1,pos
252,Female,40,Other,F,3,pos
5780,Female,52,African-American,F,3,pos
2217,Male,50,African-American,M,7,pos
311,Male,43,Other,F,2,neg
2167,Male,62,Caucasian,M,0,pos
4953,Female,66,African-American,F,11,neg
4665,Male,25,Other,M,2,pos
3184,Female,28,African-American,F,3,pos
5226,Female,33,Caucasian,F,0,pos
563,Male,23,African-American,F,1,pos
4894,Male,63,Caucasian,M,1,pos
1917,Male,42,Caucasian,M,0,pos
259,Male,23,Hispanic,F,1,neg
4227,Male,29,African-American,F,12,neg
7016,Female,33,Hispanic,F,2,pos
4878,Male,26,Caucasian,F,2,pos
959,Male,38,Caucasian,F,2,pos
716,Male,26,Caucasian,F,1,neg
2141,Male,30,Caucasian,F,3,neg
4201,Male,23,Other,F,4,pos
2046,Male,46,Caucasian,M,2,neg
4992,Male,31,African-American,F,11,neg
1753,Male,24,African-American,F,2,pos
918,Male,32,African-American,F,19,neg
4240,Male,43,African-American,M,1,pos
1079,Male,40,Hispanic,M,0,pos
2562,Male,25,African-American,M,5,neg
111,Male,34,Caucasian,F,0,pos
5770,Male,52,Asian,F,0,pos
1167,Male,28,African-American,F,9,neg
4145,Male,23,Caucasian,M,3,neg
3775,Male,37,Caucasian,F,0,pos
1243,Male,30,Caucasian,F,10,neg
3899,Male,60,Caucasian,M,1,pos
2900,Male,26,Caucasian,M,9,neg
5894,Male,20,African-American,F,1,pos
4606,Male,22,African-American,F,0,neg
6399,Male,42,Caucasian,M,0,pos
6315,Male,24,Hispanic,F,2,pos
4477,Female,22,Caucasian,F,3,neg
1842,Male,31,African-American,M,5,pos
5871,Male,26,Other,M,0,pos
1505,Male,56,Caucasian,M,1,pos
6710,Male,27,African-American,F,3,neg
4266,Female,35,African-American,F,5,pos
1340,Male,31,African-American,F,3,neg
2357,Male,24,Caucasian,M,3,neg
3997,Male,44,African-American,F,7,neg
4622,Male,66,African-American,M,5,neg
5260,Female,27,African-American,M,3,neg
3874,Male,42,Hispanic,F,1,pos
5483,Female,25,Caucasian,M,1,neg
5409,Female,38,Caucasian,M,0,pos
3516,Male,27,African-American,F,11,pos
684,Male,30,African-American,F,15,neg
523,Male,52,African-American,M,4,pos
5013,Male,32,African-American,F,0,pos
6659,Male,49,Caucasian,F,0,pos
4618,Male,25,Caucasian,F,2,pos
5247,Male,41,Caucasian,F,0,pos
4683,Male,48,African-American,F,4,pos
3409,Male,25,African-American,M,0,neg
1702,Male,31,Hispanic,F,3,pos
1631,Female,23,African-American,F,2,neg
4975,Male,33,African-American,F,16,neg
1141,Male,25,Caucasian,M,1,neg
922,Male,23,African-American,F,5,neg
5479,Male,21,African-American,F,0,neg
3662,Male,37,Caucasian,M,4,neg
1301,Male,26,Caucasian,F,0,neg
1961,Male,31,African-American,M,5,neg
6008,Male,21,Caucasian,F,1,pos
1049,Male,47,African-American,F,4,pos
1661,Male,25,African-American,M,6,pos
6690,Male,33,Caucasian,M,4,pos
4322,Female,59,Caucasian,M,0,pos
3220,Male,47,African-American,F,3,neg
2703,Female,28,African-American,F,3,pos
1544,Female,34,Caucasian,F,2,neg
4859,Female,24,Caucasian,M,9,neg
6169,Male,32,African-American,M,1,neg
3233,Male,21,African-American,M,3,neg
1149,Male,30,Caucasian,M,0,pos
6159,Male,29,Caucasian,F,1,pos
1914,Male,31,African-American,F,2,neg
6328,Male,26,Caucasian,M,0,neg
4619,Male,22,African-American,M,1,pos
6656,Female,47,Hispanic,F,1,pos
5076,Male,52,Caucasian,M,3,pos
725,Female,37,Hispanic,F,1,pos
5267,Male,31,African-American,M,5,neg
2367,Male,26,African-American,F,1,neg
873,Female,52,African-American,F,0,pos
786,Female,37,African-American,F,3,pos
3397,Male,23,Other,M,0,neg
4055,Male,44,Caucasian,F,6,neg
5972,Male,50,Hispanic,M,2,pos
231,Female,26,African-American,F,2,neg
2800,Male,29,Hispanic,M,1,pos
2499,Male,27,African-American,M,1,pos
1489,Male,25,African-American,M,8,neg
534,Male,37,Other,F,1,pos
3035,Female,20,African-American,F,1,neg
5510,Male,52,Hispanic,M,0,neg
5138,Male,30,Caucasian,F,1,pos
5328,Male,23,Caucasian,F,0,pos
3571,Female,24,African-American,F,4,neg
391,Male,48,Caucasian,F,23,neg
834,Male,22,African-American,M,1,neg
3529,Male,27,African-American,F,2,neg
7138,Female,31,African-American,F,9,neg
344,Male,33,Other,F,3,pos
1722,Male,57,African-American,F,0,pos
432,Male,26,African-American,F,3,pos
1655,Male,21,Other,M,0,pos
5897,Male,33,Caucasian,F,9,neg
3484,Male,39,Caucasian,F,5,pos
145,Male,32,African-American,F,11,neg
1420,Male,42,Caucasian,M,1,neg
2881,Male,21,Hispanic,F,0,pos
2545,Male,31,African-American,F,10,neg
5672,Female,34,African-American,F,5,neg
104,Male,30,Caucasian,F,0,pos
6056,Male,27,African-American,F,1,neg
3882,Male,28,African-American,M,7,neg
4444,Male,24,Hispanic,F,2,neg
4365,Male,39,African-American,F,0,neg
1344,Male,53,African-American,F,8,neg
3345,Male,43,African-American,F,7,pos
6312,Female,24,Caucasian,M,1,pos
783,Male,57,African-American,F,11,pos
2299,Male,24,African-American,F,6,neg
1601,Male,61,Caucasian,M,0,pos
6548,Male,24,African-American,F,0,pos
5314,Female,49,Caucasian,M,1,pos
4734,Male,30,Caucasian,F,4,neg
860,Male,24,African-American,F,1,neg
7135,Male,56,African-American,F,4,pos
1492,Male,27,Hispanic,M,2,pos
2135,Male,21,African-American,F,1,neg
4925,Male,44,Caucasian,M,1,neg
3832,Female,25,Caucasian,M,2,neg
5341,Male,23,African-American,F,1,neg
4673,Female,33,Other,F,0,pos
5488,Male,37,African-American,F,7,pos
2420,Male,41,African-American,F,8,neg
5704,Male,50,Caucasian,F,0,pos
5413,Male,20,African-American,F,6,neg
4535,Male,31,African-American,M,0,pos
4126,Male,31,African-American,M,1,neg
672,Female,59,Caucasian,F,2,pos
3936,Female,23,African-American,F,0,neg
2811,Female,54,Hispanic,M,2,pos
6450,Male,23,Caucasian,F,1,pos
3458,Male,75,Caucasian,F,1,neg
4569,Male,36,Hispanic,M,1,pos
3756,Male,43,African-American,F,0,neg
5398,Male,62,Caucasian,M,0,pos
1168,Male,25,Native American,F,7,neg
6759,Male,50,African-American,F,7,neg
4462,Male,29,African-American,F,0,pos
5777,Female,41,Caucasian,M,9,neg
242,Male,31,Caucasian,F,0,neg
3337,Male,28,African-American,F,10,neg
2180,Male,51,African-American,F,1,pos
1876,Male,25,African-American,F,0,pos
2865,Male,27,African-American,M,3,neg
5682,Male,50,Caucasian,M,1,pos
2601,Female,24,Caucasian,F,1,pos
2361,Male,35,African-American,M,10,neg
6467,Male,39,Caucasian,F,2,pos
5382,Male,41,Caucasian,F,0,neg
3811,Male,23,African-American,F,0,pos
2785,Male,47,Caucasian,M,2,pos
2723,Male,19,African-American,F,1,neg
313,Male,23,Hispanic,F,0,pos
2561,Male,30,Caucasian,F,13,neg
6335,Male,21,African-American,F,0,pos
112,Male,33,African-American,F,5,neg
2525,Male,22,African-American,F,2,neg
2151,Male,38,Hispanic,F,3,pos
6601,Male,51,African-American,M,0,pos
964,Male,29,African-American,F,0,pos
5137,Male,30,African-American,M,4,neg
7188,Male,36,Caucasian,M,0,pos
2243,Male,28,Caucasian,F,3,pos
1962,Female,51,African-American,M,1,pos
3742,Male,33,African-American,M,1,neg
4453,Male,23,Caucasian,F,3,pos
5760,Male,41,African-American,F,7,pos
4643,Male,34,African-American,F,2,pos
6788,Female,25,African-American,M,0,neg
6552,Male,19,African-American,F,2,neg
2696,Female,48,Caucasian,M,1,pos
3542,Male,37,Caucasian,M,0,pos
3197,Male,33,African-American,F,0,pos
6219,Male,38,African-American,M,7,pos
7148,Male,21,African-American,F,0,neg
1082,Male,27,African-American,F,9,neg
6729,Male,27,Other,M,0,pos
3716,Male,47,Caucasian,M,5,neg
4514,Male,31,Hispanic,F,0,neg
4261,Male,27,African-American,M,8,neg
6106,Male,56,African-American,F,22,neg
5567,Male,34,Caucasian,F,15,pos
859,Female,21,Caucasian,M,0,pos
5711,Male,27,Caucasian,F,2,neg
5411,Male,28,Caucasian,M,5,neg
1959,Female,21,Other,F,2,neg
943,Male,33,African-American,F,7,neg
